//X Y Z Nx Ny Nz
200
1.16457558 0.22687668 -1.50000000 0.000978 0.000978 -0.999999
1.63815558 0.21230760 -1.50000000 0.000978 0.000978 -0.999999
1.71677232 0.38376734 -1.50000000 0.000978 0.000978 -0.999999
1.52849543 0.84222263 -1.50000000 0.000978 0.000978 -0.999999
0.90598190 0.36941317 -1.50000000 0.000978 0.000978 -0.999999
0.79924905 0.37620428 -1.50000000 0.000978 0.000978 -0.999999
0.93685025 0.62733293 -1.50000000 0.000978 0.000978 -0.999999
1.56055021 1.01241565 -1.50000000 0.000978 0.000978 -0.999999
0.84694576 0.48997518 -1.50000000 0.000978 0.000978 -0.999999
0.92803830 1.54989028 -1.50000000 0.000978 0.000978 -0.999999
0.87887526 1.27806902 -1.50000000 0.000978 0.000978 -0.999999
1.14886260 1.25286222 -1.50000000 0.000978 0.000978 -0.999999
0.95066571 1.74841642 -1.50000000 0.000978 0.000978 -0.999999
0.69269699 1.60542834 -1.50000000 0.000978 0.000978 -0.999999
0.84907961 1.60284090 -1.50000000 0.000978 0.000978 -0.999999
0.02140437 1.61606503 -1.50000000 0.000978 0.000978 -0.999999
0.09105487 1.35604763 -1.50000000 0.000978 0.000978 -0.999999
0.20823102 1.47910106 -1.50000000 0.000978 0.000978 -0.999999
-0.00125882 0.71732694 -1.50000000 0.000978 0.000978 -0.999999
-0.29318082 1.55448341 -1.50000000 0.000978 0.000978 -0.999999
-0.09047031 1.80493736 -1.50000000 0.000978 0.000978 -0.999999
-0.43783581 1.61851096 -1.50000000 0.000978 0.000978 -0.999999
-0.39911029 1.43929636 -1.50000000 0.000978 0.000978 -0.999999
-0.21423954 0.66347396 -1.50000000 0.000978 0.000978 -0.999999
-0.90886515 1.12282419 -1.50000000 0.000978 0.000978 -0.999999
-0.91026181 1.37289464 -1.50000000 0.000978 0.000978 -0.999999
-0.66627884 0.82628757 -1.50000000 0.000978 0.000978 -0.999999
-1.28711629 1.07185841 -1.50000000 0.000978 0.000978 -0.999999
-1.55401540 1.04615927 -1.50000000 0.000978 0.000978 -0.999999
-1.17345309 0.72861910 -1.50000000 0.000978 0.000978 -0.999999
-1.30667269 0.37360221 -1.50000000 0.000978 0.000978 -0.999999
-0.96819454 0.27557167 -1.50000000 0.000978 0.000978 -0.999999
-1.02729893 0.46436307 -1.50000000 0.000978 0.000978 -0.999999
-1.72126162 0.26399079 -1.50000000 0.000978 0.000978 -0.999999
-1.32296622 0.16131295 -1.50000000 0.000978 0.000978 -0.999999
-1.80729413 0.46088472 -1.50000000 0.000978 0.000978 -0.999999
-1.39814174 -0.03286275 -1.50000000 0.000978 0.000978 -0.999999
-1.37918317 -0.06518684 -1.50000000 0.000978 0.000978 -0.999999
-1.93121159 -0.07991803 -1.50000000 0.000978 0.000978 -0.999999
-1.10130680 -0.34445947 -1.50000000 0.000978 0.000978 -0.999999
-1.01577044 -0.43748957 -1.50000000 0.000978 0.000978 -0.999999
-1.18426526 -0.62326175 -1.50000000 0.000978 0.000978 -0.999999
-0.49648088 -0.41692460 -1.50000000 0.000978 0.000978 -0.999999
