//X Y Z Nx Ny Nz
213
-0.13296965 0.40683264 1.94919801 -0.066908 0.203157 0.976857
0.23430945 -0.43010557 1.93710363 0.118169 -0.214738 0.969497
0.63069946 0.01517192 1.89279437 0.314723 0.008708 0.949144
-0.18486215 0.69388407 1.86376262 -0.092399 0.346832 0.933365
-0.32831979 -0.40736720 1.92848086 -0.165360 -0.204421 0.964815
-0.40322945 -0.59221500 1.86265707 -0.202786 -0.297885 0.932814
0.64560902 0.60145748 1.78830910 0.325463 0.301684 0.896137
0.50128949 0.64238882 1.81991053 0.250936 0.323461 0.912362
0.19117817 0.83419603 1.80140424 0.095413 0.418987 0.902965
-0.86461437 -0.04084693 1.79616368 -0.432751 -0.022498 0.901233
-0.00937994 -0.88707179 1.78713179 -0.003934 -0.444585 0.895728
0.21655832 -0.86383539 1.78513992 0.108121 -0.433888 0.894456
0.76779336 -0.19568391 1.83385789 0.384447 -0.097138 0.918022
0.97139686 0.28815073 1.72107947 0.487970 0.144206 0.860866
0.98639452 0.57108480 1.63852823 0.495311 0.285936 0.820310
0.67293626 0.94626802 1.61819613 0.338526 0.475208 0.812144
0.35472494 1.01696372 1.67553759 0.177636 0.512009 0.840412
-0.80520648 0.88818586 1.59498465 -0.403613 0.445421 0.799185
-0.82324606 0.79340822 1.63454688 -0.411939 0.399215 0.819106
-1.06595087 0.15288822 1.67453468 -0.534988 0.075210 0.841506
-1.04489720 0.02716925 1.69966149 -0.523983 0.012186 0.851642
-0.99716300 -0.50935817 1.64798522 -0.502039 -0.254881 0.826433
-0.68784815 -0.77801281 1.70204031 -0.346526 -0.390036 0.853107
0.45457873 -1.11786151 1.58696127 0.227764 -0.562438 0.794850
0.77120417 -0.80693138 1.65237963 0.387571 -0.406554 0.827346
0.86898512 -0.73158854 1.63545418 0.436852 -0.366956 0.821282
1.03537977 -0.21560818 1.68944430 0.519509 -0.107931 0.847621
1.17654526 -0.03110129 1.61135113 0.591296 -0.015161 0.806312
1.04926956 0.81883597 1.47719097 0.526831 0.411946 0.743472
0.75787359 1.17489135 1.42186177 0.379011 0.589026 0.713722
-0.03956422 1.40677392 1.41616988 -0.020998 0.704146 0.709745
-0.73988760 1.17119575 1.43414021 -0.371617 0.587711 0.718677
-1.08486640 0.83782190 1.44198716 -0.543830 0.421510 0.725658
-1.13842702 0.53834546 1.54187918 -0.572459 0.269671 0.774318
-1.22881567 0.39925572 1.51509452 -0.618013 0.201895 0.759802
-1.31860602 -0.13480230 1.48249531 -0.662386 -0.067826 0.746086
0.50104165 -1.27111375 1.44607353 0.250829 -0.638904 0.727246
1.48643994 0.25335413 1.29382145 0.747516 0.126824 0.652025
1.16600990 0.82727802 1.38366866 0.584409 0.415543 0.696986
0.86354756 1.23584557 1.29455280 0.434921 0.621554 0.651548
-0.74109995 1.24971712 1.36762726 -0.372894 0.625871 0.685008
-1.23471522 0.86653519 1.29349244 -0.621554 0.434921 0.651548
-1.48402917 0.37213212 1.27873933 -0.745048 0.185878 0.640588
-1.51663220 0.33660492 1.24689603 -0.760584 0.168513 0.626989
-0.56210941 -1.38090217 1.31210315 -0.283020 -0.695557 0.660379
0.44898245 -1.33458078 1.41111386 0.223879 -0.668505 0.709210
0.92125237 -1.12031674 1.35956526 0.462168 -0.562277 0.685744
1.25625587 -0.81224889 1.31184602 0.632549 -0.406757 0.659113
1.52157366 -0.38085422 1.23461878 0.762325 -0.191732 0.618142
1.64590251 0.23366846 1.08289003 0.829137 0.118032 0.546443
1.12970901 1.23643172 1.07333601 0.566290 0.620383 0.542624
0.31003511 1.58221602 1.16315675 0.154325 0.795600 0.585837
-0.33983630 1.67135668 1.02387655 -0.171581 0.840000 0.514742
-1.50476015 -0.72881269 1.07262480 -0.756584 -0.366089 0.541812
-1.17454600 -1.10987961 1.16567123 -0.589538 -0.555754 0.586160
-1.05643773 -1.24713826 1.12784588 -0.532117 -0.626715 0.569280
-0.50527042 -1.56764805 1.11405373 -0.255043 -0.787034 0.561720
-0.41444656 -1.63382089 1.06535232 -0.208841 -0.818595 0.535059
0.67544246 -1.53640723 1.05931962 0.339278 -0.773425 0.535448
1.46520591 -0.58548921 1.21058130 0.735619 -0.293286 0.610612
1.65326095 -0.12505718 1.09327710 0.831600 -0.060711 0.552047
1.25882268 1.23482776 0.93214989 0.631737 0.618332 0.467519
0.94675756 1.54513156 0.82624817 0.473791 0.776627 0.415178
0.77785867 1.56819057 0.94015479 0.389394 0.790097 0.473412
-1.57472575 0.93092799 0.79793668 -0.790667 0.464052 0.399376
-1.69781435 -0.34608698 0.97703171 -0.853492 -0.173667 0.491315
-1.45644605 -1.10404277 0.77431786 -0.733972 -0.556637 0.389153
-0.70445925 -1.59258187 0.95151460 -0.352776 -0.802926 0.480478
-0.38301703 -1.72394931 0.91417629 -0.191119 -0.866703 0.460760
-0.28976759 -1.78891945 0.80732417 -0.146220 -0.901455 0.407429
0.15212516 -1.72422636 0.97525454 0.077062 -0.867295 0.491794
0.35058722 -1.74987662 0.87025827 0.176713 -0.880643 0.439591
1.04811215 -1.47744346 0.80988526 0.527542 -0.744475 0.409215
1.35770345 -1.14834940 0.87937587 0.685424 -0.578691 0.441940
1.76018167 -0.24827485 0.87667561 0.888413 -0.123667 0.442074
1.86001921 0.16272706 0.66613835 0.938235 0.083605 0.335747
1.84757948 0.28116193 0.65685123 0.932915 0.141517 0.331123
1.41826761 1.18586504 0.72036636 0.715495 0.597610 0.361841
0.08098087 1.87329197 0.65874183 0.039782 0.943211 0.329803
-0.77212894 1.66514301 0.75965822 -0.388532 0.838412 0.382240
-0.91723335 1.63962293 0.66471970 -0.459742 0.823112 0.333352
1.40528953 -1.19667709 0.73140258 0.709167 -0.601072 0.368505
1.76254618 -0.60776490 0.67916632 0.888646 -0.304208 0.343170
1.86071718 0.59316641 0.36171848 0.937286 0.297661 0.181365
1.48880649 1.26164174 0.34592301 0.751676 0.635799 0.175340
1.30714679 1.45623195 0.33649856 0.657695 0.733994 0.169383
0.83326328 1.73442030 0.48748174 0.418568 0.874643 0.244540
-0.52574432 1.86389196 0.47767669 -0.262259 0.935438 0.237015
-0.95229733 1.73281693 0.26401091 -0.475818 0.869199 0.134502
-1.62715232 1.04397798 0.46127284 -0.819350 0.524199 0.232123
-1.85202813 0.62882960 0.33322030 -0.933630 0.316742 0.167362
-1.89213157 -0.49799553 0.38771984 -0.948990 -0.248448 0.194142
-1.54237604 -1.15141666 0.47066951 -0.777849 -0.581438 0.238499
-0.56220829 -1.87778628 0.34182727 -0.282752 -0.943874 0.170744
0.11632514 -1.93430626 0.42830685 0.059768 -0.974585 0.215897
0.25751454 -1.94812751 0.26537517 0.130277 -0.982556 0.132712
1.87540495 -0.54085588 0.39441684 0.942269 -0.270988 0.196707
1.90946841 -0.48161331 0.31140512 0.957933 -0.241796 0.154591
1.47505951 1.31816828 0.15690796 0.744474 0.663206 0.076914
0.30936283 1.95130837 0.12149480 0.156286 0.985892 0.059929
-0.09102890 1.98674560 0.01937922 -0.046292 0.998885 0.009258
-1.93921340 -0.41045067 0.10298221 -0.977062 -0.206524 0.051933
0.23842503 -1.95665109 0.18246900 0.120759 -0.988351 0.092621
0.61133188 -1.88445711 0.12206051 0.307907 -0.949488 0.060551
1.64247441 -1.11140323 0.04998014 0.829052 -0.558679 0.023451
0.30554968 1.95372915 -0.09222082 0.154238 0.986889 -0.047547
-0.53147095 1.91042411 -0.22318017 -0.267006 0.957314 -0.110710
-1.80614889 0.80927366 -0.06971146 -0.911858 0.408947 -0.035733
-1.99267006 0.05368137 -0.00400709 -0.999627 0.027126 -0.003014
-1.96459961 0.19202061 -0.15440747 -0.992193 0.096827 -0.078601
-1.51149035 -1.27095008 -0.15447739 -0.763045 -0.641421 -0.079635
1.95703495 -0.27672648 -0.09968010 0.988895 -0.139297 -0.051805
1.93899620 0.18477739 -0.35942268 0.978671 0.094315 -0.182506
1.72921276 0.86248308 -0.45517731 0.871454 0.433477 -0.229488
1.12940800 1.57051158 -0.42542022 0.568901 0.793994 -0.214301
0.52587700 1.85658062 -0.51167077 0.261987 0.930409 -0.256323
0.26520529 1.94380689 -0.28200588 0.133815 0.980898 -0.141181
0.43047199 1.87687087 -0.50913173 0.216606 0.942304 -0.255236
-0.30040371 1.92024493 -0.37716302 -0.152437 0.969707 -0.190867
-0.66475356 1.81213653 -0.45039165 -0.335551 0.914485 -0.226101
-1.44115639 1.33975005 -0.29650372 -0.724373 0.672956 -0.149714
-1.88495409 0.53890854 -0.35346121 -0.946418 0.270989 -0.175666
-1.91475594 -0.45647836 -0.30145869 -0.961533 -0.229561 -0.150854
-1.64898586 -1.07450557 -0.27920565 -0.830804 -0.538621 -0.140189
-1.16647267 -1.54313612 -0.42113537 -0.588628 -0.780203 -0.211659
0.28524381 -1.89673352 -0.50539672 0.144139 -0.956079 -0.255219
1.30684388 -1.44350970 -0.38861316 0.658641 -0.726510 -0.195896
1.86678290 0.16159138 -0.64665347 0.941929 0.082995 -0.325394
1.83578789 0.26186788 -0.69907105 0.926745 0.133572 -0.351144
1.60268295 0.92187577 -0.76084632 0.801573 0.461025 -0.380707
1.51282191 1.09344459 -0.66464514 0.763608 0.550508 -0.337408
0.47667617 1.81936991 -0.66412657 0.239330 0.912354 -0.332161
-0.96411967 1.60452640 -0.68239588 -0.483297 0.805494 -0.342933
-1.83987355 0.47287041 -0.60520113 -0.923153 0.235425 -0.303913
-1.84043396 0.06939024 -0.76003402 -0.924238 0.032682 -0.380415
-1.76878917 -0.64841032 -0.61581177 -0.892718 -0.327479 -0.309535
-1.16302443 -1.48018408 -0.61572468 -0.586957 -0.747767 -0.310364
-0.09455492 -1.88838029 -0.60902882 -0.047087 -0.950641 -0.306699
0.19791944 -1.86280453 -0.64428383 0.100071 -0.940670 -0.324231
0.94273287 -1.62638521 -0.66955256 0.470803 -0.816376 -0.334476
1.71592927 -0.82490289 -0.56023479 0.864423 -0.416203 -0.282043
1.86514020 -0.45327654 -0.53836709 0.935523 -0.227938 -0.269889
1.02424788 1.52272809 -0.76611799 0.515261 0.765576 -0.385226
0.11805875 1.79716885 -0.83643603 0.058186 0.905269 -0.420835
-1.17659843 1.26671755 -0.99184036 -0.590321 0.634049 -0.499503
1.17354023 -1.28685939 -0.96296483 0.589149 -0.646218 -0.485083
1.15266466 1.16553330 -1.13714790 0.577324 0.584096 -0.570552
1.00001705 1.24622369 -1.18078804 0.504214 0.625631 -0.595277
0.57489985 1.57035577 -1.07005489 0.289794 0.790203 -0.539999
-0.28937885 1.64935672 -1.06674361 -0.146560 0.830504 -0.537385
-0.62876862 1.48881114 -1.15266001 -0.316583 0.750479 -0.580135
-1.16958106 1.22576904 -1.04946542 -0.585198 0.615555 -0.527859
-1.41890490 0.87050354 -1.09300315 -0.712264 0.436656 -0.549556
-1.64857018 0.25619006 -1.07446015 -0.831293 0.127553 -0.541000
-1.49673104 -0.72349066 -1.08689678 -0.753401 -0.362869 -0.548372
-0.81507456 -1.44346952 -1.10827112 -0.407556 -0.724360 -0.556058
-0.57631826 -1.50190175 -1.16470242 -0.288157 -0.756213 -0.587458
-0.32811075 -1.57610655 -1.16873896 -0.164543 -0.792524 -0.587223
0.26841378 -1.64436829 -1.07834017 0.136857 -0.828498 -0.543012
0.42528832 -1.62310684 -1.07925069 0.212993 -0.813664 -0.540911
1.19064415 -1.23844755 -1.01492620 0.594493 -0.621439 -0.510287
-1.08109057 1.14592743 -1.22428620 -0.541671 0.572045 -0.615919
-1.49240005 0.02649548 -1.32108140 -0.748805 0.012503 -0.662672
-1.26989245 -0.92282975 -1.22198033 -0.638039 -0.463876 -0.614594
-1.08026266 -1.04259002 -1.31115818 -0.539354 -0.522552 -0.660331
-1.09174669 -1.11544383 -1.24464023 -0.544779 -0.558272 -0.625737
-0.35535711 -1.46198428 -1.30639505 -0.179013 -0.732883 -0.656382
-0.19271864 -1.41503716 -1.38434327 -0.095313 -0.711181 -0.696518
1.32820094 -0.70133436 -1.30682445 0.666698 -0.352187 -0.656870
1.49961817 -0.33340696 -1.26677704 0.752712 -0.165749 -0.637144
1.50245535 -0.12664898 -1.29458034 0.755480 -0.061643 -0.652265
1.29933619 0.00461134 -1.51442575 0.651127 0.004147 -0.758957
0.46124208 1.24135876 -1.48386192 0.230042 0.624399 -0.746462
0.10676369 1.39663351 -1.41730428 0.052993 0.700361 -0.711819
-0.41311139 -1.27834487 -1.46992850 -0.205851 -0.642317 -0.738278
0.55183828 -1.24096847 -1.45351386 0.278732 -0.622767 -0.731074
0.75737542 -0.94126594 -1.58607793 0.381345 -0.474670 -0.793262
1.06031120 -0.79447359 -1.48256087 0.532376 -0.401329 -0.745326
1.13226318 -0.70177084 -1.48198628 0.567845 -0.353072 -0.743567
1.35037494 -0.39583975 -1.41691113 0.676096 -0.196485 -0.710132
1.17420089 -0.50604814 -1.52357709 0.590193 -0.253389 -0.766464
0.92036825 0.49021548 -1.70073807 0.461957 0.245462 -0.852258
0.50379121 0.93545073 -1.68784583 0.252421 0.469657 -0.845994
0.31772962 0.96821886 -1.71542966 0.157211 0.486326 -0.859518
0.10392627 1.11616099 -1.64529240 0.052059 0.561394 -0.825910
-0.47839317 0.94614750 -1.68773592 -0.239244 0.476964 -0.845735
-0.91371173 -0.76708925 -1.59697497 -0.457925 -0.384015 -0.801771
-0.79539168 -0.59872997 -1.72931099 -0.398755 -0.300976 -0.866261
-0.57110548 -0.95712191 -1.65417111 -0.285474 -0.482030 -0.828343
-0.48570144 -1.00580084 -1.64870834 -0.244792 -0.506519 -0.826750
0.11516699 -1.01697969 -1.71057451 0.057155 -0.511603 -0.857319
0.81698573 -0.66048247 -1.69242978 0.412545 -0.331593 -0.848441
1.13512158 -0.21248281 -1.62307382 0.569913 -0.106403 -0.814787
0.82895583 0.43348742 -1.76174617 0.415679 0.217455 -0.883133
-0.03394568 0.95546269 -1.75181031 -0.017465 0.479626 -0.877299
-0.42642856 0.62950325 -1.84766328 -0.214334 0.316533 -0.924050
-0.90737283 -0.04021793 -1.77511835 -0.455114 -0.020020 -0.890208
-0.76682436 -0.38827878 -1.79890323 -0.386331 -0.195336 -0.901439
-0.59956640 -0.59298474 -1.80904388 -0.300975 -0.298039 -0.905862
-0.50790626 -0.69444621 -1.79736447 -0.254559 -0.348730 -0.901991
0.42835706 -0.70264232 -1.81821752 0.214976 -0.353485 -0.910403
0.64968663 -0.69732249 -1.75329852 0.326917 -0.351246 -0.877355
0.66021752 -0.65688962 -1.76575971 0.330852 -0.330852 -0.883784
0.85604894 -0.34112909 -1.76687598 0.430834 -0.169722 -0.886328
0.52730507 0.24979657 -1.90803897 0.264392 0.124962 -0.956285
