//X Y Z Nx Ny Nz
203
-0.23091705 0.37239069 1.94734001 -0.116176 0.186132 0.975632
-0.41177535 0.24419686 1.93944919 -0.204379 0.123135 0.971116
-0.42444772 0.01405365 1.95002031 -0.213589 0.005836 0.976906
-0.33544973 -0.20715068 1.95612252 -0.167673 -0.104031 0.980338
-0.35087183 -0.26303995 1.94684172 -0.176561 -0.131482 0.975468
0.32535014 -0.13471915 1.96416700 0.162674 -0.067682 0.984356
0.45895469 0.56751686 1.85775101 0.230229 0.283902 0.930803
0.08120782 0.71248829 1.86207974 0.040238 0.356948 0.933257
-0.27136660 0.46740118 1.92404449 -0.136793 0.233199 0.962760
-0.57906437 0.08455937 1.90722120 -0.290211 0.041459 0.956064
-0.40388659 -0.46079949 1.89821661 -0.201711 -0.231493 0.951695
0.08244729 -0.52570230 1.92542958 0.040828 -0.263526 0.963788
0.96058774 0.08096220 1.74623036 0.481959 0.042325 0.875171
0.03540281 0.98348218 1.73789799 0.017538 0.492426 0.870178
0.31209865 1.11666214 1.62445474 0.156756 0.559842 0.813637
-1.06053960 -0.19085039 1.67481101 -0.533080 -0.096270 0.840570
-0.48519641 -0.98070651 1.66446328 -0.243795 -0.492191 0.835651
-0.10160542 -1.16728735 1.61133504 -0.049410 -0.585857 0.808907
0.33891985 -1.15864074 1.59139967 0.170602 -0.581253 0.795638
0.70227975 -0.93315691 1.61316752 0.352568 -0.470623 0.808833
1.14048564 -0.18074971 1.62228119 0.572541 -0.090857 0.814826
1.27138853 0.38696516 1.48446393 0.639492 0.192618 0.744277
0.76815408 1.04169810 1.50979519 0.386795 0.523887 0.758902
0.00545408 1.23711884 1.56889176 0.001374 0.619822 0.784741
-1.10060167 -0.63154578 1.54124224 -0.553013 -0.315779 0.771013
-0.56931823 -1.23212564 1.45482337 -0.286388 -0.619173 0.731168
1.29691660 -0.47617722 1.43340361 0.652526 -0.240570 0.718565
0.97059673 1.16716921 1.28226638 0.488605 0.585990 0.646437
0.16660793 1.50565398 1.28493428 0.082904 0.757771 0.647233
-0.22277763 1.47532928 1.31108081 -0.113935 0.741316 0.661414
-0.78633279 1.29833627 1.29159498 -0.395045 0.649592 0.649592
-1.49953926 0.29975328 1.27191889 -0.754064 0.149007 0.639675
-1.48034561 0.20726232 1.30769002 -0.745992 0.104468 0.657709
-0.80489063 -1.25056493 1.32219064 -0.403050 -0.628626 0.665116
0.07164001 -1.46032691 1.35087669 0.038202 -0.734321 0.677726
0.87068415 -1.27898049 1.25019741 0.435924 -0.643030 0.629668
1.12266946 -0.97925591 1.31680751 0.562966 -0.492386 0.663796
1.41124511 0.77363229 1.17715144 0.707044 0.387309 0.591676
1.43354201 0.93494993 1.01625168 0.719842 0.470474 0.510373
-0.63661897 1.56421471 1.04296601 -0.321162 0.787726 0.525683
-1.12072682 1.12889731 1.21037149 -0.560028 0.563411 0.607402
-1.41898704 -0.73887980 1.18643010 -0.712182 -0.368370 0.597578
-1.20067453 -1.21101832 1.03855789 -0.601885 -0.605257 0.520959
