//X Y Z Nx Ny Nz
202
0.25825328 0.27248320 0.50000000 0.000978 0.000978 0.999999
-0.09553638 0.04720879 0.50000000 0.000978 0.000978 0.999999
0.41507715 0.47906300 0.50000000 0.000978 0.000978 0.999999
-0.10823581 0.22824025 0.50000000 0.000978 0.000978 0.999999
0.13528877 0.29683876 0.50000000 0.000978 0.000978 0.999999
0.38278502 0.46885222 0.50000000 0.000978 0.000978 0.999999
-0.20148519 0.02340858 0.50000000 0.000978 0.000978 0.999999
-0.33880973 0.17829138 0.50000000 0.000978 0.000978 0.999999
-0.38490033 0.09753060 0.50000000 0.000978 0.000978 0.999999
0.39056766 0.42664450 0.50000000 0.000978 0.000978 0.999999
0.26790458 0.49950594 0.50000000 0.000978 0.000978 0.999999
0.31424797 0.32414812 0.50000000 0.000978 0.000978 0.999999
-0.44115797 -0.40117872 0.50000000 0.000978 0.000978 0.999999
-0.48603350 0.36896330 0.50000000 0.000978 0.000978 0.999999
-0.08365011 0.25022742 0.50000000 0.000978 0.000978 0.999999
-0.05349976 0.01656845 0.50000000 0.000978 0.000978 0.999999
-0.21390778 0.36500913 0.50000000 0.000978 0.000978 0.999999
0.47549456 0.44140780 0.50000000 0.000978 0.000978 0.999999
-0.16693105 -0.29648989 0.50000000 0.000978 0.000978 0.999999
-0.00136346 -0.40724522 0.50000000 0.000978 0.000978 0.999999
0.47706419 0.41990542 0.50000000 0.000978 0.000978 0.999999
0.39004821 0.06387252 0.50000000 0.000978 0.000978 0.999999
0.07782719 -0.08279693 0.50000000 0.000978 0.000978 0.999999
0.15254708 -0.41249222 0.50000000 0.000978 0.000978 0.999999
-0.19278255 -0.39914504 0.50000000 0.000978 0.000978 0.999999
0.35518438 -0.29215574 0.50000000 0.000978 0.000978 0.999999
-0.14408657 -0.16538048 0.50000000 0.000978 0.000978 0.999999
0.44266886 -0.30899507 0.50000000 0.000978 0.000978 0.999999
-0.04724985 -0.38236848 0.50000000 0.000978 0.000978 0.999999
-0.15799093 -0.29660684 0.50000000 0.000978 0.000978 0.999999
-0.14682811 -0.33053660 0.50000000 0.000978 0.000978 0.999999
0.46182218 -0.22556767 0.50000000 0.000978 0.000978 0.999999
-0.05858456 -0.28652138 0.50000000 0.000978 0.000978 0.999999
0.38371792 -0.19247833 0.50000000 0.000978 0.000978 0.999999
-0.26215106 -0.31502682 -0.50000000 0.000978 -0.000978 -0.999999
-0.16991559 -0.08866778 -0.50000006 0.000978 -0.000978 -0.999999
-0.15443206 -0.20461822 -0.49999997 0.000978 -0.000978 -0.999999
0.06393683 -0.12014139 -0.50000000 0.000978 -0.000978 -0.999999
-0.38069528 0.32332575 -0.50000006 0.000978 -0.000978 -0.999999
-0.32851255 0.20247294 -0.50000006 0.000978 -0.000978 -0.999999
-0.11208928 -0.18598974 -0.49999997 0.000978 -0.000978 -0.999999
0.09104621 -0.25588390 -0.50000000 0.000978 -0.000978 -0.999999
-0.43049842 -0.16440630 -0.50000000 0.000978 -0.000978 -0.999999
-0.14078376 -0.37877855 -0.49999994 0.000978 -0.000978 -0.999999
-0.25101388 -0.17021304 -0.50000000 0.000978 -0.000978 -0.999999
0.04653698 -0.14006130 -0.50000000 0.000978 -0.000978 -0.999999
-0.31507605 0.08268911 -0.50000006 0.000978 -0.000978 -0.999999
0.33577937 -0.34589949 -0.49999997 0.000978 -0.000978 -0.999999
-0.24535319 -0.41392013 -0.50000000 0.000978 -0.000978 -0.999999
