//X Y Z Nx Ny Nz
197
1.14347708 0.29267478 -1.50000000 0.000978 0.000978 -0.999999
1.79355657 0.13188405 -1.50000000 0.000978 0.000978 -0.999999
1.09724855 0.21638364 -1.50000000 0.000978 0.000978 -0.999999
0.88030267 0.35108620 -1.50000000 0.000978 0.000978 -0.999999
0.75340390 0.32420850 -1.50000000 0.000978 0.000978 -0.999999
1.80875087 0.51254392 -1.50000000 0.000978 0.000978 -0.999999
0.58130747 0.44300711 -1.50000000 0.000978 0.000978 -0.999999
1.36692762 1.03653657 -1.50000000 0.000978 0.000978 -0.999999
1.18395782 0.77471244 -1.50000000 0.000978 0.000978 -0.999999
0.80872178 1.02174902 -1.50000000 0.000978 0.000978 -0.999999
1.17455482 1.20295656 -1.50000000 0.000978 0.000978 -0.999999
0.20206600 0.32194290 -1.50000000 0.000978 0.000978 -0.999999
0.47338200 1.53860068 -1.50000000 0.000978 0.000978 -0.999999
0.43398717 0.87907726 -1.50000000 0.000978 0.000978 -0.999999
0.49907622 1.38621616 -1.50000000 0.000978 0.000978 -0.999999
0.21950626 1.59573054 -1.50000000 0.000978 0.000978 -0.999999
0.08942030 1.76440573 -1.50000000 0.000978 0.000978 -0.999999
0.24452017 1.11318266 -1.50000000 0.000978 0.000978 -0.999999
-0.12725005 0.71861422 -1.50000000 0.000978 0.000978 -0.999999
-0.15129131 1.55640054 -1.50000000 0.000978 0.000978 -0.999999
-0.05843441 0.50012481 -1.50000000 0.000978 0.000978 -0.999999
-0.26258180 0.90123856 -1.50000000 0.000978 0.000978 -0.999999
-0.56105840 1.46914959 -1.50000000 0.000978 0.000978 -0.999999
-0.72294819 1.49122000 -1.50000000 0.000978 0.000978 -0.999999
-1.27099502 1.49105477 -1.50000000 0.000978 0.000978 -0.999999
-1.05273306 1.36982989 -1.50000000 0.000978 0.000978 -0.999999
-1.09521222 1.14911258 -1.50000000 0.000978 0.000978 -0.999999
-1.18253541 1.03451788 -1.50000000 0.000978 0.000978 -0.999999
-0.75260413 0.58881307 -1.50000000 0.000978 0.000978 -0.999999
-1.08642685 0.70897949 -1.50000000 0.000978 0.000978 -0.999999
-1.11995959 0.32305717 -1.50000000 0.000978 0.000978 -0.999999
-1.33586001 0.55388474 -1.50000000 0.000978 0.000978 -0.999999
-1.01878238 0.45715845 -1.50000000 0.000978 0.000978 -0.999999
-0.61409849 0.09521259 -1.50000000 0.000978 0.000978 -0.999999
-1.50963902 0.19412848 -1.50000000 0.000978 0.000978 -0.999999
-1.17501283 0.23342961 -1.50000000 0.000978 0.000978 -0.999999
-1.92687941 -0.16359217 -1.50000000 0.000978 0.000978 -0.999999
-1.51245511 -0.25548783 -1.50000000 0.000978 0.000978 -0.999999
-1.34823406 -0.26691937 -1.50000000 0.000978 0.000978 -0.999999
-0.62862492 -0.22635460 -1.50000000 0.000978 0.000978 -0.999999
-1.32016563 -0.53053963 -1.50000000 0.000978 0.000978 -0.999999
-0.48274827 -0.19126971 -1.50000000 0.000978 0.000978 -0.999999
-0.61884052 -0.42302728 -1.50000000 0.000978 0.000978 -0.999999
-1.18758643 -0.74431312 -1.50000000 0.000978 0.000978 -0.999999
-1.53563213 -0.94404727 -1.50000000 0.000978 0.000978 -0.999999
-0.90376699 -1.37963247 -1.50000000 0.000978 0.000978 -0.999999
-0.94296169 -1.27251244 -1.50000000 0.000978 0.000978 -0.999999
-1.13823879 -1.61701727 -1.50000000 0.000978 0.000978 -0.999999
-0.60001898 -1.44570065 -1.50000000 0.000978 0.000978 -0.999999
-0.38912132 -1.24252081 -1.50000000 0.000978 0.000978 -0.999999
-0.61913443 -1.48240435 -1.50000000 0.000978 0.000978 -0.999999
-0.21831121 -1.32595992 -1.50000000 0.000978 0.000978 -0.999999
-0.16854924 -1.78200078 -1.50000000 0.000978 0.000978 -0.999999
-0.10086839 -1.23208487 -1.50000000 0.000978 0.000978 -0.999999
0.12483916 -1.92730367 -1.50000000 0.000978 0.000978 -0.999999
0.16377485 -1.31212544 -1.50000000 0.000978 0.000978 -0.999999
0.02922144 -0.12074530 -1.50000000 0.000978 0.000978 -0.999999
0.10276391 -0.31864163 -1.50000000 0.000978 0.000978 -0.999999
0.63032508 -1.74727285 -1.50000000 0.000978 0.000978 -0.999999
0.39154214 -1.36661434 -1.50000000 0.000978 0.000978 -0.999999
0.99716222 -1.31131768 -1.50000000 0.000978 0.000978 -0.999999
0.48606360 -0.72572601 -1.50000000 0.000978 0.000978 -0.999999
0.54918647 -0.55077916 -1.50000000 0.000978 0.000978 -0.999999
1.06438518 -1.01276124 -1.50000000 0.000978 0.000978 -0.999999
0.79871815 -0.76211345 -1.50000000 0.000978 0.000978 -0.999999
0.97516084 -0.70610785 -1.50000000 0.000978 0.000978 -0.999999
0.34913778 -0.13068795 -1.50000000 0.000978 0.000978 -0.999999
0.59281498 -0.22688611 -1.50000000 0.000978 0.000978 -0.999999
1.24367166 -0.58742994 -1.50000000 0.000978 0.000978 -0.999999
1.94051611 -0.26137948 -1.50000000 0.000978 0.000978 -0.999999
1.32310724 -0.24543278 -1.50000000 0.000978 0.000978 -0.999999
0.97333395 -0.05535894 -1.50000000 0.000978 0.000978 -0.999999
0.53457916 0.12289283 0.67386246 0.828982 0.051899 0.556862
1.14542198 0.21079558 -0.25976062 0.826195 0.090522 0.556065
1.22396111 0.13738544 -0.36307228 0.828261 0.057851 0.557348
1.22058463 0.16438136 -0.36333895 0.827188 0.069524 0.557607
1.72810185 0.28748736 -1.14892542 0.821128 0.121486 0.557665
0.55496490 0.24125531 0.58460093 0.791397 0.251311 0.557256
1.61730587 0.52714849 -1.06584144 0.792773 0.251749 0.555098
0.56790996 0.28051582 0.54377556 0.786676 0.265366 0.557425
0.91832811 0.51526004 -0.08194280 0.767554 0.318880 0.556036
1.82929575 0.73964697 -1.48518801 0.769047 0.311776 0.557999
0.47962844 0.43332571 0.52520037 0.690073 0.462834 0.556403
0.50656748 0.40604919 0.51798773 0.698191 0.448242 0.558219
1.36879063 1.13223970 -1.18577504 0.648885 0.517423 0.557873
1.62240016 1.11788714 -1.47696316 0.684399 0.470211 0.557225
0.94391698 0.82021320 -0.38841641 0.662838 0.498387 0.558798
1.22095490 1.33476245 -1.22663963 0.562254 0.609530 0.558877
0.70342875 0.85496378 -0.17408502 0.552956 0.617214 0.559720
0.61363357 0.80095583 -0.02655613 0.545930 0.623678 0.559451
0.85088706 0.88080013 -0.34090853 0.580530 0.594070 0.556835
0.55082703 0.57563603 0.30174112 0.582768 0.592903 0.555741
0.38413179 1.16177797 -0.34631121 0.322545 0.765443 0.556832
0.21269131 0.44913101 0.74907112 0.400103 0.729405 0.554875
0.41749883 1.37264299 -0.66037226 0.290875 0.777258 0.557909
0.55317199 1.74370575 -1.25758731 0.265366 0.786676 0.557425
0.51121485 1.69347441 -1.16308284 0.261794 0.788518 0.556509
0.38656822 0.94748843 -0.04819274 0.363339 0.747860 0.555599
0.02766456 1.39698505 -0.60094059 0.075642 0.826358 0.558042
0.40235656 1.74711597 -1.20013070 0.189975 0.810054 0.554727
0.36339960 1.93946135 -1.48095572 0.153723 0.816375 0.556687
0.38507912 1.82053137 -1.30684209 0.176310 0.812231 0.556054
0.21097457 0.81206536 0.24023890 0.213677 0.803977 0.554944
-0.42513147 1.72972775 -1.17854595 -0.179667 0.810765 0.557118
-0.16365078 0.95234895 0.03915906 -0.069524 0.827188 0.557607
-0.36216667 1.44712639 -0.74220967 -0.153723 0.816375 0.556687
-0.25038379 1.24900806 -0.42295754 -0.106086 0.823986 0.556590
-0.38859493 1.81639481 -1.30133140 -0.163514 0.814567 0.556546
-0.59501874 1.37780774 -0.77037162 -0.301582 0.773901 0.556889
