//X Y Z Nx Ny Nz
206
0.19611976 0.09100572 1.98571932 0.099069 0.045639 0.994033
-0.03252142 0.23192188 1.98451841 -0.016498 0.115485 0.993172
0.26451513 0.06066405 1.98061240 0.134395 0.030493 0.990459
-0.47189561 -0.16693455 1.93453038 -0.234872 -0.084152 0.968377
0.14050718 -0.28454065 1.97128701 0.069112 -0.141739 0.987488
0.54390013 0.40225649 1.87598372 0.272250 0.200387 0.941129
-0.35923567 0.52736104 1.88944304 -0.180735 0.264988 0.947162
0.33497325 0.76358110 1.81054020 0.166833 0.383574 0.908316
0.33250380 0.90772921 1.74476874 0.165128 0.454467 0.875324
-0.35059410 0.72515023 1.82522726 -0.174890 0.365422 0.914265
-0.63129056 0.74153215 1.74142301 -0.316071 0.374094 0.871868
-0.88795221 0.31519979 1.75715077 -0.445640 0.158224 0.881119
-0.50426698 -0.62739897 1.82492423 -0.253683 -0.314567 0.914709
0.65118724 -0.59264022 1.78877771 0.328409 -0.298688 0.896065
1.09936333 0.23410141 1.64506507 0.553166 0.118223 0.824640
1.02532673 0.27694023 1.69039166 0.513371 0.138947 0.846843
0.39091811 1.09937620 1.61488962 0.196154 0.551968 0.810466
-0.71503651 0.71560746 1.72425234 -0.359074 0.359074 0.861470
-0.94184303 0.41188446 1.70756912 -0.472718 0.205595 0.856895
-1.13148248 0.40274602 1.59184813 -0.568258 0.200652 0.798011
-1.10658228 -0.39617950 1.60904586 -0.556473 -0.199720 0.806505
-0.77378607 -0.92668176 1.58729267 -0.388583 -0.465977 0.794902
0.23340793 -1.14287329 1.61605370 0.118752 -0.573236 0.810740
0.89744186 -0.76700807 1.60570741 0.449931 -0.385884 0.805392
1.31110644 0.47998017 1.42052042 0.657278 0.241160 0.714022
-0.67298782 -1.08099091 1.53346598 -0.336931 -0.543281 0.768976
0.69833165 -1.22093201 1.42029989 0.350591 -0.611497 0.709336
0.70967448 -1.09052277 1.50702202 0.355443 -0.546960 0.757954
1.04705274 -0.77101445 1.50449729 0.527550 -0.387088 0.756210
1.30765498 -0.21761891 1.48253739 0.657276 -0.107823 0.745897
1.46790755 0.17385122 1.32688856 0.738510 0.089206 0.668315
1.40171111 0.52387643 1.30681956 0.703651 0.265259 0.659176
1.16208804 0.78989625 1.41342008 0.581547 0.397034 0.710047
0.49080253 1.34219253 1.38461959 0.244821 0.674443 0.696556
0.39566985 1.36967230 1.39729118 0.196531 0.685536 0.701011
-0.19643316 1.55841780 1.22029138 -0.097943 0.782081 0.615432
-0.81780154 1.27778375 1.28831530 -0.409590 0.641747 0.648380
-1.37397361 0.55568999 1.32229042 -0.691581 0.279507 0.666026
-1.09536123 -0.99153060 1.33313084 -0.548100 -0.497816 0.672135
-0.73715568 -1.38508201 1.23061824 -0.369059 -0.693832 0.618379
0.00490482 -1.46392071 1.35679710 0.004157 -0.732935 0.680286
0.30037591 -1.44827640 1.33027971 0.149689 -0.727278 0.669821
1.56970060 0.57026976 1.07364321 0.789570 0.286397 0.542730
1.21730733 1.17252433 1.05689466 0.609031 0.588786 0.531426
1.06502700 1.18452823 1.19493353 0.534958 0.592335 0.602461
0.09532124 1.60392165 1.17297757 0.046544 0.805352 0.590967
0.26051107 1.66480470 1.04931188 0.130296 0.838872 0.528504
-0.49171162 1.55835569 1.13484561 -0.245530 0.783506 0.570818
-1.03097832 1.33424735 1.04692113 -0.518244 0.672543 0.528307
-1.62393177 0.37922892 1.08709157 -0.814839 0.189674 0.547778
-1.54887676 -0.45579597 1.16881239 -0.776717 -0.228812 0.586818
-1.24328256 -1.08057690 1.11028099 -0.626887 -0.542401 0.559298
-0.63137567 -1.44301093 1.21502757 -0.317886 -0.724522 0.611568
-0.07325292 -1.65787554 1.09657800 -0.034688 -0.833890 0.550839
0.18856691 -1.59820187 1.16316533 0.094346 -0.805568 0.584944
0.25371069 -1.67048419 1.04215193 0.126986 -0.842198 0.524002
0.81059849 -1.46783662 1.07687390 0.406583 -0.735800 0.541562
1.77352667 0.04530343 0.90380102 0.891237 0.022715 0.452968
0.19462255 1.74719679 0.91732961 0.096988 0.881325 0.462450
-0.16166908 1.79462075 0.82996070 -0.080983 0.904535 0.418639
-1.17216456 1.34627223 0.86827236 -0.590975 0.677541 0.437821
