//X Y Z Nx Ny Nz
203
0.13780960 0.12348519 1.98780262 0.069461 0.062845 0.995603
-0.25576198 -0.10110521 1.97964644 -0.129071 -0.051400 0.990302
-0.22033411 -0.16489489 1.97960639 -0.109805 -0.082065 0.990560
-0.11755481 -0.38576725 1.95428610 -0.058880 -0.193464 0.979339
0.19540794 -0.42184988 1.94162059 0.098864 -0.211493 0.972367
0.59946710 0.04096088 1.90224385 0.300407 0.021191 0.953576
0.10836774 0.74033773 1.85141230 0.054076 0.370620 0.927209
-0.63484102 0.26810434 1.87162423 -0.319055 0.134410 0.938157
-0.61568677 -0.28764006 1.87512350 -0.308777 -0.145547 0.939932
0.10308833 0.80705059 1.82051003 0.052124 0.404966 0.912845
0.15515603 0.90180874 1.77040005 0.076210 0.453104 0.888194
-0.60956901 0.63084251 1.79168010 -0.307133 0.316035 0.897659
0.55929661 -0.53940439 1.84115887 0.280329 -0.268828 0.921492
1.03133678 0.43225315 1.64659321 0.518146 0.218569 0.826893
0.19740111 1.03516364 1.69119024 0.098755 0.519538 0.848721
0.05394145 1.17891288 1.60775995 0.026444 0.591519 0.805857
-0.43558478 1.05485368 1.63109124 -0.218816 0.530974 0.818649
-0.92908233 0.43092167 1.71060467 -0.467149 0.214798 0.857691
-1.17270494 -0.20222890 1.59886360 -0.588556 -0.103691 0.801779
0.51814055 1.20122159 1.49740219 0.260419 0.604487 0.752847
-0.04076567 1.33932436 1.47518289 -0.020975 0.672594 0.739714
-0.82515228 0.94217730 1.54894221 -0.415178 0.473791 0.776627
-1.24121118 0.21162127 1.54149961 -0.624135 0.107204 0.773927
-1.39283705 0.13698147 1.41714478 -0.699685 0.067805 0.711226
-1.31561780 -0.23111698 1.47399592 -0.660972 -0.117341 0.741180
-1.10298216 -0.83823669 1.42905080 -0.553379 -0.421229 0.718567
-0.50415015 -1.28675079 1.43224251 -0.254491 -0.646502 0.719214
0.37585130 -1.17699397 1.56536651 0.187996 -0.591500 0.784082
1.26140821 0.63114321 1.40869021 0.632078 0.318464 0.706440
1.05430627 1.06322062 1.31850529 0.525710 0.532429 0.663437
-0.61751753 1.36728191 1.30218863 -0.312308 0.687725 0.655361
-1.10728800 1.08514535 1.25670397 -0.554603 0.541117 0.632146
-1.13868201 1.05774438 1.24724317 -0.571557 0.531093 0.625510
-1.49429774 -0.19266739 1.29397166 -0.751748 -0.098181 0.652101
-1.12892497 -1.09624755 1.22918785 -0.565386 -0.548509 0.616017
-0.19431008 -1.46129918 1.33135271 -0.098323 -0.735225 0.670654
0.12065154 -1.54799879 1.24354839 0.061575 -0.777568 0.625777
0.64401251 -1.27760565 1.38581491 0.322962 -0.641056 0.696235
1.24450910 -0.82394129 1.31437790 0.625446 -0.413093 0.661945
1.30800390 0.95063066 1.15218425 0.658593 0.477605 0.581506
-0.51282179 1.60050845 1.06386411 -0.257656 0.804198 0.535611
-0.74259210 1.45750117 1.13057303 -0.371613 0.731766 0.571334
-0.92639458 1.28605449 1.20074189 -0.464727 0.645920 0.605654
-1.28334928 0.95842576 1.17454684 -0.645985 0.481552 0.592293
-1.57004166 0.12785321 1.21727264 -0.787410 0.064308 0.613065
-1.65351498 -0.12364133 1.09317589 -0.832749 -0.063623 0.549982
-1.39674616 -0.99978125 1.00074160 -0.702007 -0.501910 0.505245
-1.02332580 -1.32017601 1.07080483 -0.516485 -0.664532 0.540038
-0.25385076 -1.64645290 1.07808971 -0.127661 -0.829060 0.544392
1.41500103 -0.96335685 1.01235187 0.710425 -0.484154 0.510774
1.33902347 1.25337732 0.77891642 0.672718 0.629744 0.388424
1.08535600 1.44725883 0.81249207 0.548087 0.729136 0.409831
0.51853156 1.67750657 0.93656605 0.259475 0.842910 0.471354
0.35855699 1.71781480 0.93314582 0.178672 0.863826 0.471043
-1.19604647 1.38283587 0.77920711 -0.601421 0.696989 0.390512
-1.74749088 0.21573697 0.91109657 -0.881334 0.108929 0.459765
-1.82262313 0.18595006 0.76669508 -0.917958 0.091387 0.386006
-1.65486288 -0.51747519 0.98018062 -0.830570 -0.258296 0.493393
0.55634123 -1.74341667 0.78242809 0.279666 -0.875279 0.394556
1.65087879 -0.78056943 0.78178465 0.832492 -0.390181 0.393340
1.72514379 -0.21097337 0.95768368 0.869433 -0.106723 0.482386
1.86067414 0.37868273 0.58045346 0.937372 0.189690 0.292150
1.65354288 0.94741893 0.59218401 0.829798 0.473500 0.295352
1.47886980 1.11060119 0.71364719 0.746024 0.560737 0.359197
0.44726753 1.83502483 0.62941408 0.223807 0.922312 0.315040
-0.41495806 1.82848799 0.66120172 -0.206860 0.920172 0.332403
-0.65551341 1.75800335 0.63734376 -0.329180 0.888334 0.320161
-0.85082024 1.65462410 0.69905585 -0.426885 0.833292 0.351274
-1.59926569 1.01506889 0.60263836 -0.804909 0.510777 0.302039
-1.87281764 -0.26213273 0.58988231 -0.945478 -0.133147 0.297227
-1.83803761 -0.52562475 0.56533140 -0.922584 -0.262571 0.282658
-1.47837317 -1.08921957 0.75349391 -0.745917 -0.546788 0.380303
-1.35228348 -1.37188601 0.52868009 -0.675367 -0.688080 0.265379
-0.77921098 -1.67228079 0.73201108 -0.389946 -0.844099 0.368021
0.42904183 -1.83180165 0.64597827 0.215636 -0.921095 0.324168
0.70083994 -1.74527264 0.62075168 0.352453 -0.881890 0.313124
1.33681870 -1.28411555 0.73464870 0.671070 -0.644818 0.365889
1.83156991 -0.21582201 0.72935498 0.923910 -0.107812 0.367107
1.90104473 -0.09066806 0.57322788 0.956442 -0.044105 0.288571
1.96310532 0.02965404 0.34088871 0.985245 0.014876 0.170501
1.75990736 0.83812994 0.35863855 0.888905 0.420448 0.181855
1.05263138 1.65711498 0.31402442 0.527917 0.834257 0.159119
-0.54048634 1.90010035 0.27944338 -0.270436 0.952522 0.139881
-1.64433658 1.01007414 0.49679893 -0.825143 0.507424 0.248314
-1.75289822 0.85996914 0.34909582 -0.884179 0.432622 0.176253
-1.84534335 0.58334762 0.45279366 -0.928749 0.292620 0.227593
-1.92942262 0.28452915 0.34153113 -0.974610 0.142472 0.172732
-1.75811446 -0.85029113 0.34343904 -0.886992 -0.428253 0.172753
-0.71480882 -1.78116274 0.49836510 -0.361442 -0.898442 0.249321
0.64289361 -1.82214928 0.44590423 0.322697 -0.919328 0.225171
1.62134683 -1.08378971 0.36173394 0.817782 -0.545692 0.182905
1.75272334 0.90704393 0.25351104 0.882240 0.453274 0.127260
1.35213923 1.44518626 0.20337945 0.679463 0.726627 0.101698
0.24476247 1.96706867 0.01079830 0.123629 0.992313 0.005470
-0.26112327 1.95798373 0.11654594 -0.132464 0.989446 0.058745
-1.68969524 1.04271543 0.11694570 -0.849342 0.524717 0.057369
-1.83810735 0.72283614 0.12438011 -0.929121 0.364491 0.062295
-1.98109972 0.10130578 0.08487764 -0.997883 0.050054 0.041534
-1.98358548 -0.07062119 0.10858430 -0.997837 -0.037193 0.054196
-1.15587723 -1.59368932 0.22894785 -0.582032 -0.804875 0.115820
-0.69647169 -1.85059476 0.10210256 -0.351669 -0.934735 0.050986
-0.35482037 -1.94295371 0.15765513 -0.177800 -0.980921 0.078619
0.06356541 -1.98249781 0.13935354 0.033269 -0.997009 0.069758
0.79293954 -1.80165112 0.22985262 0.399666 -0.909345 0.115583
1.69359052 -1.03656495 0.12700678 0.851545 -0.520467 0.063129
1.89162087 0.58875763 -0.15315038 0.951942 0.296592 -0.076414
0.63995636 1.87715518 -0.05730434 0.323699 0.945709 -0.029196
0.12608932 1.97037780 -0.19868046 0.062133 0.992991 -0.100542
-0.05989065 1.98562062 -0.09908997 -0.030571 0.998304 -0.049546
-0.71448237 1.83966017 -0.15149778 -0.361334 0.929334 -0.076000
-0.64187646 1.86652303 -0.19715536 -0.323419 0.940976 -0.099821
-1.80818462 0.78883171 -0.16115128 -0.913275 0.398792 -0.083025
-1.94236922 0.35550281 -0.16520457 -0.980349 0.178577 -0.083822
-1.39824009 -1.40687466 -0.23923796 -0.700469 -0.703443 -0.120463
-1.08369553 -1.64896548 -0.23029861 -0.543077 -0.831360 -0.117934
-0.39697751 -1.93417645 -0.20689319 -0.198420 -0.974629 -0.103578
0.69920439 -1.85347354 -0.04508108 0.352846 -0.935364 -0.024378
1.93144286 0.17480111 -0.40399939 0.974928 0.087954 -0.204400
1.61062741 1.08489645 -0.40144080 0.812195 0.547051 -0.202668
1.36650026 1.38568199 -0.43709630 0.685079 0.694442 -0.220037
0.42807150 1.88972557 -0.44609576 0.215593 0.950508 -0.223729
-0.37208813 1.93240440 -0.26858813 -0.188470 0.972708 -0.135344
-0.31897831 1.90370643 -0.44801375 -0.161684 0.960902 -0.224780
-1.93794954 -0.02033454 -0.47352335 -0.971404 -0.010727 -0.237189
-1.55053794 -1.18252730 -0.34180069 -0.784318 -0.596203 -0.171427
-1.56015038 -1.13228858 -0.45821020 -0.786627 -0.572516 -0.231178
-0.34207746 -1.93320775 -0.28441224 -0.172308 -0.974736 -0.142123
0.27442688 -1.94135714 -0.28821853 0.139591 -0.979604 -0.144532
1.50111592 -1.23204362 -0.38776863 0.759282 -0.620671 -0.195596
1.93070030 -0.05910631 -0.48430610 0.969407 -0.027905 -0.243868
1.83926547 0.18697110 -0.71787405 0.927786 0.095885 -0.360581
0.62118924 1.78884721 -0.59170210 0.311698 0.902596 -0.296926
-0.29210407 1.81770647 -0.74061078 -0.147368 0.916489 -0.371929
-1.80020320 0.39976701 -0.75041795 -0.903932 0.201034 -0.377482
-1.65719867 -0.95205867 -0.57687247 -0.831050 -0.475554 -0.288451
-1.55536449 -1.10227847 -0.54837984 -0.785007 -0.554401 -0.276411
-0.50321525 -1.84387517 -0.57478774 -0.250093 -0.924630 -0.287250
1.17040205 -1.51278079 -0.52553874 0.589539 -0.763397 -0.263949
1.28735971 -1.33570790 -0.73139799 0.644818 -0.671070 -0.365889
1.70025480 -0.79657304 -0.63547641 0.859287 -0.399561 -0.319340
1.76285684 -0.63648647 -0.64565521 0.889838 -0.319621 -0.325624
1.74781263 0.16369057 -0.92433852 0.881392 0.082412 -0.465140
1.39939904 1.09850574 -0.87377864 0.706629 0.553664 -0.440604
-0.09634237 1.79853523 -0.83946282 -0.049788 0.905609 -0.421182
-1.61779869 0.65323126 -0.94396085 -0.815638 0.327839 -0.476713
-1.73697019 0.14586325 -0.95108414 -0.873735 0.073856 -0.480763
-1.75100780 -0.48155749 -0.82661706 -0.877764 -0.240750 -0.414209
-1.55031180 -0.92730737 -0.84205985 -0.778284 -0.463071 -0.424075
-1.26288652 -1.18914044 -0.98244071 -0.633633 -0.596657 -0.492452
0.56952327 -1.67492378 -0.90153515 0.286049 -0.842686 -0.456133
0.68749696 -1.59799886 -0.95455492 0.345744 -0.804610 -0.482766
1.61669838 -0.73216140 -0.88426131 0.815735 -0.367319 -0.446826
1.70688176 -0.43036062 -0.93614697 0.855684 -0.215049 -0.470701
1.58244038 0.46425331 -1.11711848 0.795095 0.234034 -0.559511
1.47129762 0.88992965 -1.01240695 0.738446 0.444389 -0.507165
1.32410634 0.90688694 -1.17309785 0.666539 0.456053 -0.589695
1.02288890 1.23062384 -1.17845237 0.513842 0.618295 -0.594709
-0.40061092 1.57413673 -1.15740204 -0.200702 0.789021 -0.580658
-0.47852916 1.64646614 -1.01958072 -0.238847 0.824406 -0.513135
-0.61494660 1.44839942 -1.21700311 -0.307807 0.726812 -0.614003
-1.34734440 0.98932552 -1.06951272 -0.678245 0.497380 -0.540922
