//X Y Z Nx Ny Nz
192
0.08289328 0.08131248 1.99238002 0.043309 0.041196 0.998212
-0.24901733 0.37434253 1.94481862 -0.124469 0.187332 0.974379
0.05157866 -0.39223304 1.95544553 0.027062 -0.196497 0.980131
0.42688996 0.45558491 1.89483845 0.213425 0.227019 0.950217
-0.19902585 0.71479905 1.85538292 -0.098751 0.355774 0.929340
-0.62492025 0.40106213 1.85422504 -0.313973 0.201337 0.927839
-0.22926174 -0.75219810 1.83589303 -0.114409 -0.376308 0.919404
0.78812766 -0.33119348 1.79997957 0.396289 -0.167386 0.902739
1.02668285 0.49509749 1.63328278 0.515891 0.249425 0.819539
0.61413169 0.79333282 1.72409284 0.308519 0.397545 0.864161
-1.19826639 -0.01566231 1.59819555 -0.601072 -0.009628 0.799137
-1.06626141 -0.23412278 1.66718125 -0.536335 -0.117732 0.835753
-0.74345589 -0.92787176 1.59909999 -0.373112 -0.465990 0.802272
-0.15126155 -1.09291947 1.65665793 -0.075346 -0.550167 0.831648
0.64222062 -0.94725800 1.63026857 0.323679 -0.478414 0.816304
1.11984408 0.68473822 1.49987328 0.561431 0.344625 0.752349
1.16792023 0.74110550 1.43578315 0.585562 0.372332 0.720060
0.79846668 1.08143270 1.46558857 0.402133 0.543290 0.736970
-0.00434585 1.40108836 1.42522240 -0.004151 0.701544 0.712614
-0.75872463 1.03299642 1.52097917 -0.382761 0.519578 0.763893
-1.13313627 0.80824637 1.42403913 -0.569848 0.404675 0.715200
-0.99176461 -0.74981618 1.55471087 -0.499259 -0.376464 0.780395
-0.63073272 -1.08761084 1.55157375 -0.315325 -0.545817 0.776308
1.13130426 0.83488214 1.41001189 0.567195 0.418368 0.709407
-1.22553360 0.87008393 1.29938555 -0.615189 0.438468 0.655201
-1.29248917 0.60317332 1.38797462 -0.648972 0.304357 0.697282
-1.54754877 0.27560231 1.22080028 -0.777516 0.138789 0.613357
1.61629629 0.56631041 1.01094723 0.812778 0.283454 0.508965
0.94785523 1.39951611 1.04514134 0.474576 0.704371 0.527862
-1.68086171 -0.22733115 1.03181839 -0.846718 -0.114343 0.519610
-1.56727445 -0.47790077 1.13038540 -0.787087 -0.238464 0.568884
-1.16191840 -1.18930554 1.10017526 -0.582688 -0.596200 0.552287
1.27450109 -1.01695859 1.13135540 0.642275 -0.510785 0.571473
1.47764540 -0.73969406 1.10415375 0.743175 -0.370771 0.556973
1.68448138 0.67493600 0.80096835 0.847940 0.340732 0.406078
0.66008371 1.69796085 0.78712255 0.332512 0.855252 0.397468
-0.19663361 1.75273824 0.90555561 -0.099782 0.883982 0.456748
-0.43501580 1.74264693 0.86237907 -0.218926 0.874214 0.433384
-1.73976898 0.06945247 0.96580791 -0.873781 0.033973 0.485132
-1.79835606 -0.30280715 0.78470731 -0.905849 -0.151684 0.395512
-1.55182588 -0.86782002 0.90066475 -0.778506 -0.433948 0.453451
-1.19241214 -1.37209117 0.80116725 -0.601083 -0.690500 0.402378
-0.47081420 -1.70011890 0.93118620 -0.235554 -0.852553 0.466549
1.46885943 -0.93482494 0.96486789 0.739124 -0.467946 0.484482
1.75382996 0.56108642 0.75617117 0.880718 0.281529 0.380892
1.60041368 0.92464560 0.76349223 0.800590 0.460459 0.383449
1.55107093 1.10567892 0.55235058 0.782410 0.557961 0.276610
1.26506293 1.36037660 0.71357799 0.636789 0.682625 0.358501
1.11413932 1.55643857 0.52439374 0.561430 0.784743 0.262630
-0.17250930 1.86709893 0.64148825 -0.088520 0.942012 0.323693
-0.45157310 1.87045705 0.52336419 -0.227253 0.938288 0.260713
-0.69383359 1.72526610 0.68363947 -0.350517 0.870936 0.344395
-1.74649799 0.70148110 0.61665863 -0.882447 0.354487 0.309234
-1.83182538 0.44194010 0.64090598 -0.920795 0.221276 0.321207
-1.35606825 -1.31146502 0.63980103 -0.681431 -0.658770 0.318864
-1.25288892 -1.41331315 0.61081100 -0.631103 -0.711806 0.308288
