//X Y Z Nx Ny Nz
182
0.02175351 0.09207992 1.99377704 0.011362 0.046482 0.998854
-0.48125640 -0.02241733 1.93850136 -0.242796 -0.013156 0.969988
-0.09373292 0.68747354 1.87001133 -0.047994 0.343744 0.937836
-0.40649325 -0.46115035 1.89757800 -0.204306 -0.231366 0.951172
0.78553355 0.13812797 1.82884610 0.392013 0.068703 0.917391
0.86105603 0.50076264 1.73378086 0.431235 0.249662 0.867009
-0.50659049 -0.59774202 1.83592367 -0.254596 -0.300624 0.919133
0.39125282 -0.78452426 1.79020333 0.196426 -0.394307 0.897741
0.50752008 -0.74987268 1.77560925 0.254333 -0.376294 0.890909
0.80987811 -0.48866722 1.75763881 0.405368 -0.243819 0.881039
0.75966394 -0.18373579 1.83864260 0.379439 -0.091120 0.920719
0.85204166 0.80783188 1.61323285 0.427365 0.404957 0.808313
-0.15845181 1.19020987 1.59101796 -0.079298 0.598341 0.797308
-0.83808690 -0.61402839 1.70020628 -0.422391 -0.307896 0.852517
-0.59496909 -0.87112761 1.69035959 -0.298254 -0.437335 0.848400
-0.34309644 -1.15210128 1.59439409 -0.170490 -0.577855 0.798134
-0.22085068 -1.13333070 1.62353444 -0.109465 -0.567761 0.815883
0.08328839 -1.08654451 1.66689694 0.043130 -0.546778 0.836166
0.14028654 -1.12518954 1.63606119 0.069791 -0.565450 0.821825
0.42158023 -0.92467058 1.71576083 0.211680 -0.463893 0.860229
-1.20645797 -0.13983867 1.58026505 -0.606058 -0.070205 0.792316
-1.21181762 -0.35634318 1.54351163 -0.608512 -0.178436 0.773223
-0.53713596 -1.12140548 1.55619884 -0.269797 -0.563260 0.780991
-0.64349860 -1.21862745 1.44074416 -0.322169 -0.610340 0.723666
0.39926481 -1.31960416 1.44089806 0.199752 -0.661194 0.723133
0.42551303 -1.32282650 1.42937970 0.213020 -0.663938 0.716804
1.14898229 -0.78616059 1.42481172 0.575195 -0.393901 0.716933
-0.75315034 1.30659747 1.30697393 -0.376855 0.653326 0.656617
-1.13949883 0.89004636 1.36391163 -0.571208 0.447973 0.687780
0.63929856 -1.29044056 1.37425160 0.323064 -0.647752 0.689961
1.05662811 -1.05225980 1.32595348 0.528831 -0.525473 0.666495
1.14044881 -1.06140327 1.24306929 0.571557 -0.531093 0.625510
1.46145916 -0.38535061 1.30249119 0.732785 -0.192838 0.652564
1.66923773 0.13261512 1.06787705 0.840286 0.066376 0.538065
1.60876870 0.50596499 1.05630505 0.808365 0.253880 0.531122
0.86256725 1.45411479 1.05812907 0.431630 0.729306 0.530856
0.09797584 1.65198255 1.10052621 0.048987 0.829973 0.555648
-1.49282801 0.74569088 1.07951570 -0.751957 0.373532 0.543171
-0.83104903 -1.46208572 1.07308054 -0.416514 -0.732603 0.538340
0.05705227 -1.59846675 1.18868172 0.029308 -0.802494 0.595939
0.37838462 -1.58667171 1.14302123 0.190339 -0.796380 0.574064
0.57930851 -1.61328638 1.00763643 0.290397 -0.811543 0.507018
1.48807931 1.03734541 0.80603296 0.749665 0.523289 0.405180
1.29325199 1.31201100 0.77310026 0.647895 0.657787 0.384121
-0.62086040 1.65983391 0.88986748 -0.310657 0.838307 0.448034
-1.60814786 0.63816333 0.97399098 -0.808922 0.321353 0.492319
-1.78651500 -0.28844288 0.81255341 -0.899872 -0.146425 0.410842
-1.71953106 -0.57131767 0.81584042 -0.865857 -0.285565 0.410786
-1.36503124 -1.16551268 0.84611505 -0.688914 -0.585992 0.426628
-1.20490038 -1.26815736 0.95426553 -0.603598 -0.637225 0.479180
-0.92323053 -1.49244452 0.94103378 -0.462992 -0.749684 0.472877
-0.09141723 -1.75514293 0.92876887 -0.044910 -0.883227 0.466790
0.03099866 -1.73315072 0.98949414 0.017556 -0.868359 0.495626
0.90488642 -1.58134615 0.81587094 0.450862 -0.793453 0.408846
