//X Y Z Nx Ny Nz
200
1.73010135 0.08965025 -2.50000000 0.000978 0.000978 -0.999999
1.89438713 0.50934982 -2.50000000 0.000978 0.000978 -0.999999
1.39229965 1.25422573 -2.50000000 0.000978 0.000978 -0.999999
1.22916508 1.08655024 -2.50000000 0.000978 0.000978 -0.999999
0.08197820 0.10681944 -2.50000000 0.000978 0.000978 -0.999999
0.61517823 1.31100702 -2.50000000 0.000978 0.000978 -0.999999
0.36724943 1.37431288 -2.50000000 0.000978 0.000978 -0.999999
0.02792369 1.39149952 -2.50000000 0.000978 0.000978 -0.999999
-0.43117306 1.68903303 -2.50000000 0.000978 0.000978 -0.999999
-0.18571943 1.30244160 -2.50000000 0.000978 0.000978 -0.999999
-0.14072764 0.39204693 -2.50000000 0.000978 0.000978 -0.999999
-0.77537185 1.32709920 -2.50000000 0.000978 0.000978 -0.999999
-0.68750668 0.48560947 -2.50000000 0.000978 0.000978 -0.999999
-1.48563695 0.45403880 -2.50000000 0.000978 0.000978 -0.999999
-1.07183111 0.61352557 -2.50000000 0.000978 0.000978 -0.999999
-1.64443445 0.10891584 -2.50000000 0.000978 0.000978 -0.999999
-0.90119737 -0.03707901 -2.50000000 0.000978 0.000978 -0.999999
-0.89933389 -0.46183154 -2.50000000 0.000978 0.000978 -0.999999
-0.66281807 -0.57316744 -2.50000000 0.000978 0.000978 -0.999999
-0.73377943 -1.08740640 -2.50000000 0.000978 0.000978 -0.999999
-0.49546129 -1.76337731 -2.50000000 0.000978 0.000978 -0.999999
-0.03869308 -1.29503238 -2.50000000 0.000978 0.000978 -0.999999
-0.30208760 -1.27799547 -2.50000000 0.000978 0.000978 -0.999999
0.01352340 -1.52407944 -2.50000000 0.000978 0.000978 -0.999999
0.63687885 -1.45707345 -2.50000000 0.000978 0.000978 -0.999999
0.78602397 -1.12671268 -2.50000000 0.000978 0.000978 -0.999999
1.36076224 -1.14048541 -2.50000000 0.000978 0.000978 -0.999999
0.99498129 -0.36137819 -2.50000000 0.000978 0.000978 -0.999999
1.79781497 -0.42730543 -2.50000000 0.000978 0.000978 -0.999999
1.70771480 0.38437471 2.50000000 0.000978 0.000978 0.999999
1.67819691 0.67194903 2.50000000 0.000978 0.000978 0.999999
1.35275030 0.79749036 2.50000000 0.000978 0.000978 0.999999
1.30299616 1.49748826 2.50000000 0.000978 0.000978 0.999999
0.41693041 1.50311947 2.50000000 0.000978 0.000978 0.999999
0.62226236 1.52368009 2.50000000 0.000978 0.000978 0.999999
0.38675907 1.92762530 2.50000000 0.000978 0.000978 0.999999
-0.36287946 1.70994282 2.50000000 0.000978 0.000978 0.999999
-0.62009788 1.10862839 2.50000000 0.000978 0.000978 0.999999
-0.60823715 0.88753295 2.50000000 0.000978 0.000978 0.999999
-1.28448725 1.01207066 2.50000000 0.000978 0.000978 0.999999
-1.60778141 0.89601827 2.50000000 0.000978 0.000978 0.999999
-1.80476439 0.10906542 2.50000000 0.000978 0.000978 0.999999
-1.58471465 -0.11695611 2.50000000 0.000978 0.000978 0.999999
-1.71821535 -0.90192533 2.50000000 0.000978 0.000978 0.999999
-1.06361425 -1.05862713 2.50000000 0.000978 0.000978 0.999999
-0.61677951 -0.68247241 2.50000000 0.000978 0.000978 0.999999
