//X Y Z Nx Ny Nz
198
0.58360863 0.04538295 -2.50000000 0.000978 0.000978 -0.999999
0.71539652 0.26539588 -2.50000000 0.000978 0.000978 -0.999999
1.11473799 0.82038629 -2.50000000 0.000978 0.000978 -0.999999
0.97427642 1.53838444 -2.50000000 0.000978 0.000978 -0.999999
0.68235409 1.41173506 -2.50000000 0.000978 0.000978 -0.999999
0.24962476 1.95301962 -2.50000000 0.000978 0.000978 -0.999999
-0.24374962 1.58429074 -2.50000000 0.000978 0.000978 -0.999999
-0.24693407 1.24421024 -2.50000000 0.000978 0.000978 -0.999999
-0.80464327 1.56594968 -2.50000000 0.000978 0.000978 -0.999999
-0.52827203 1.11705852 -2.50000000 0.000978 0.000978 -0.999999
-1.02715516 1.59586048 -2.50000000 0.000978 0.000978 -0.999999
-1.08871770 0.70666170 -2.50000000 0.000978 0.000978 -0.999999
-1.13110721 0.30876741 -2.50000000 0.000978 0.000978 -0.999999
-0.76045513 0.00713355 -2.50000000 0.000978 0.000978 -0.999999
-0.78851593 -0.16432165 -2.50000000 0.000978 0.000978 -0.999999
-0.98543841 -0.46312729 -2.50000000 0.000978 0.000978 -0.999999
-0.72922361 -0.57831782 -2.50000000 0.000978 0.000978 -0.999999
-1.06367815 -0.85410643 -2.50000000 0.000978 0.000978 -0.999999
-0.44758612 -0.61150026 -2.50000000 0.000978 0.000978 -0.999999
-0.83752191 -1.24023354 -2.50000000 0.000978 0.000978 -0.999999
-0.26833722 -0.46726108 -2.50000000 0.000978 0.000978 -0.999999
-0.15438211 -1.78149092 -2.50000000 0.000978 0.000978 -0.999999
0.41370562 -1.56575549 -2.50000000 0.000978 0.000978 -0.999999
0.41980907 -1.26866627 -2.50000000 0.000978 0.000978 -0.999999
1.25403368 -1.41701293 -2.50000000 0.000978 0.000978 -0.999999
0.68833041 -0.46509281 -2.50000000 0.000978 0.000978 -0.999999
1.59857702 -0.52812099 -2.50000000 0.000978 0.000978 -0.999999
1.29502130 -0.57010478 -2.50000000 0.000978 0.000978 -0.999999
1.73593807 -0.09341697 -2.50000000 0.000978 0.000978 -0.999999
1.88037932 0.16361371 2.50000000 0.000978 0.000978 0.999999
1.17140031 0.16577785 2.50000000 0.000978 0.000978 0.999999
0.82159984 0.34290195 2.50000000 0.000978 0.000978 0.999999
1.47125578 0.90980268 2.50000000 0.000978 0.000978 0.999999
1.19088197 1.50469601 2.50000000 0.000978 0.000978 0.999999
0.61955577 1.17546332 2.50000000 0.000978 0.000978 0.999999
0.49152800 1.90561438 2.50000000 0.000978 0.000978 0.999999
-0.25299802 1.74564576 2.50000000 0.000978 0.000978 0.999999
-0.75295937 1.60172915 2.50000000 0.000978 0.000978 0.999999
-0.80184770 1.07731664 2.50000000 0.000978 0.000978 0.999999
-1.01039577 0.62063468 2.50000000 0.000978 0.000978 0.999999
-1.29654860 0.39713779 2.50000000 0.000978 0.000978 0.999999
-0.59349775 0.01786705 2.50000000 0.000978 0.000978 0.999999
-0.10494104 -0.02322636 2.50000000 0.000978 0.000978 0.999999
-0.93211305 -0.39056680 2.50000000 0.000978 0.000978 0.999999
-1.29084504 -0.89867675 2.50000000 0.000978 0.000978 0.999999
-0.93972313 -1.45433128 2.50000000 0.000978 0.000978 0.999999
-0.30386740 -0.79834068 2.50000000 0.000978 0.000978 0.999999
-0.32591152 -1.73781765 2.50000000 0.000978 0.000978 0.999999
0.05847346 -0.93070012 2.50000000 0.000978 0.000978 0.999999
0.41036960 -1.72928059 2.50000000 0.000978 0.000978 0.999999
0.83121216 -1.76917720 2.50000000 0.000978 0.000978 0.999999
0.74946845 -1.02379429 2.50000000 0.000978 0.000978 0.999999
0.90172350 -0.58956021 2.50000000 0.000978 0.000978 0.999999
0.78843528 -0.74298680 2.50000000 0.000978 0.000978 0.999999
1.61857617 -0.58434743 2.50000000 0.000978 0.000978 0.999999
1.55819011 -0.16840023 2.50000000 0.000978 0.000978 0.999999
1.99066103 0.07093637 -1.65101838 0.999298 0.037461 0.001012
1.99736738 0.01999676 2.07838631 0.999940 0.010880 0.000989
1.95354879 0.35283193 -2.32022190 0.983924 0.178585 0.001137
1.99154985 0.06418470 2.49502754 0.999445 0.033281 0.001009
1.94631255 0.40779692 0.72077453 0.978758 0.205018 0.001158
1.96596122 0.25855005 2.44586825 0.991428 0.130653 0.001098
1.81103003 0.80932730 -2.37300706 0.912475 0.409130 0.001291
1.92275858 0.53959072 1.52522898 0.962562 0.271059 0.001205
1.81433201 0.80135554 -1.17094135 0.914819 0.403862 0.001290
1.74945354 0.95798606 1.45650351 0.876523 0.481358 0.001326
1.74585068 0.96668428 -0.39497852 0.874782 0.484515 0.001327
1.74539280 0.96778953 -1.13977051 0.874156 0.485642 0.001331
1.57909048 1.19934177 -0.53564239 0.796531 0.604596 0.001371
1.57231593 1.20817053 -2.35512924 0.792878 0.609379 0.001369
1.50541699 1.29535484 -1.57377291 0.757597 0.652721 0.001380
1.44414103 1.37521136 0.88037193 0.723512 0.690311 0.001383
1.54108572 1.24887049 2.30829191 0.777500 0.628881 0.001376
1.44330001 1.37630749 2.21751785 0.723512 0.690311 0.001383
1.19727528 1.58067620 -0.41873121 0.603278 0.797530 0.001368
1.19578290 1.58182132 -2.04390669 0.603278 0.797530 0.001368
1.35081530 1.46286070 -1.78589165 0.678911 0.734219 0.001383
1.30254185 1.49990225 1.72829473 0.655665 0.755050 0.001380
1.00741625 1.72636020 1.32423174 0.504619 0.863341 0.001339
1.08088076 1.66998887 -0.02754092 0.544370 0.838844 0.001351
0.95995009 1.74864006 1.29538727 0.481358 0.876523 0.001326
0.95794785 1.74946940 -1.48171055 0.481358 0.876523 0.001326
0.62226576 1.88851345 0.16102958 0.314746 0.949175 0.001234
0.57976586 1.90611744 1.87863684 0.291939 0.956436 0.001222
0.55697298 1.91555858 0.46483850 0.280326 0.959904 0.001214
0.50269872 1.93381846 1.96899748 0.251790 0.967781 0.001193
0.48348126 1.93634844 -2.17879987 0.242814 0.970072 0.001184
0.34667498 1.95435941 -0.07933974 0.175594 0.984462 0.001133
0.12195776 1.98394394 -0.92187834 0.061026 0.998136 0.001034
0.17376509 1.97712338 -0.71708250 0.087863 0.996132 0.001059
0.27155584 1.96424901 1.95044553 0.137718 0.990471 0.001102
-0.15902820 1.97906351 -2.28595471 -0.081042 0.996710 0.001052
-0.12914729 1.98299742 -1.37661207 -0.065552 0.997849 0.001041
-0.02998932 1.99605179 1.94996786 -0.016879 0.999857 0.000993
-0.36336112 1.95216262 -0.83507490 -0.183806 0.982962 0.001142
-0.38028121 1.94993496 -0.07748103 -0.191699 0.981453 0.001148
-0.45440841 1.94017601 0.88025939 -0.228974 0.973432 0.001174
-0.57771605 1.90696657 -1.15827036 -0.291258 0.956644 0.001219
-0.71003938 1.85215652 -1.26082349 -0.357624 0.933865 0.001264
-0.52011257 1.93082678 -0.81218076 -0.260274 0.965534 0.001199
-0.81773478 1.80754757 2.13707590 -0.412244 0.911072 0.001292
-0.68901539 1.86086488 0.82448721 -0.347682 0.937612 0.001255
-0.99472642 1.73423517 2.40461874 -0.498295 0.867007 0.001336
-1.10050285 1.65493226 -1.12375677 -0.553762 0.832674 0.001354
-1.23237264 1.55374503 -1.66992414 -0.621510 0.783405 0.001372
-1.03392041 1.70602286 -0.21647429 -0.519223 0.854638 0.001342
-1.14677703 1.61942494 1.34613812 -0.578659 0.815569 0.001362
-1.23128200 1.55458188 -0.08936262 -0.621510 0.783405 0.001372
-1.07113850 1.67746425 1.66153026 -0.538096 0.842882 0.001349
-1.64555812 1.11271954 -1.77540958 -0.828486 0.560008 0.001356
-1.48814762 1.31786084 -1.85136545 -0.748548 0.663079 0.001379
-1.49718499 1.30608308 -1.86035776 -0.753685 0.657235 0.001378
-1.50687146 1.29345942 1.20939231 -0.758770 0.651358 0.001377
-1.57253599 1.20788360 0.10966682 -0.792878 0.609379 0.001369
-1.72618783 1.00764084 0.66603923 -0.863341 0.504619 0.001339
-1.80218387 0.83068383 -1.13811827 -0.907768 0.419470 0.001299
-1.86373961 0.68207502 -1.64746642 -0.938727 0.344659 0.001253
-1.73381627 0.99573785 -2.46765590 -0.867007 0.498295 0.001336
-1.92988205 0.52239329 -2.04614401 -0.964929 0.262509 0.001199
-1.85368776 0.70634240 0.44781446 -0.934187 0.356781 0.001261
-1.91449153 0.55954933 1.73738194 -0.959904 0.280326 0.001214
-1.97225964 0.21070924 -0.78298426 -0.994321 0.106419 0.001075
-1.95129013 0.36998862 0.75400972 -0.982468 0.186429 0.001144
-1.97864223 0.16222864 -2.16986990 -0.996696 0.081212 0.001055
-1.96794331 0.24349415 1.17170084 -0.992394 0.123096 0.001089
-1.93939304 0.46035632 2.04151154 -0.972780 0.231726 0.001176
-1.98076057 0.14613831 -0.89453220 -0.997389 0.072214 0.001047
-1.94889271 -0.38819820 -1.32618678 -0.980491 -0.196558 0.001149
-1.95110559 -0.37139007 -1.75152588 -0.982047 -0.188635 0.001143
-1.98694539 -0.09915941 1.33309841 -0.998734 -0.050296 0.001026
-1.98370850 -0.12374660 1.50219679 -0.997999 -0.063217 0.001036
-1.94671810 -0.40471578 0.15782809 -0.978855 -0.204554 0.001156
-1.75889254 -0.93519795 -2.45220900 -0.882755 -0.469832 0.001323
-1.84942889 -0.71662426 -0.57875800 -0.931838 -0.362873 0.001264
-1.87185431 -0.66248441 -0.57427549 -0.942782 -0.333408 0.001249
-1.88628817 -0.62763804 2.03953743 -0.948930 -0.315485 0.001237
-1.76592827 -0.91821241 2.49643588 -0.886654 -0.462431 0.001317
-1.79307520 -0.85267389 1.50591683 -0.903365 -0.428870 0.001304
-1.71044958 -1.02815115 -0.22295189 -0.856545 -0.516071 0.001340
-1.70799065 -1.03135574 -0.31496620 -0.855828 -0.517259 0.001344
-1.50113916 -1.30092978 -1.44211233 -0.755050 -0.655665 0.001380
-1.47115219 -1.34000969 -0.85964870 -0.738126 -0.674661 0.001380
-1.61942649 -1.14677489 1.21315503 -0.815569 -0.578659 0.001362
-1.51922655 -1.27735794 -0.45473361 -0.765161 -0.643838 0.001379
-1.23964024 -1.54816842 -0.80784190 -0.624527 -0.781002 0.001373
-1.30131733 -1.50084186 0.68543220 -0.654300 -0.756234 0.001377
-1.29854488 -1.50296926 -1.52518308 -0.652721 -0.757597 0.001380
-1.20368361 -1.57575881 0.80106974 -0.606331 -0.795211 0.001369
-1.01683652 -1.71913159 -2.04068375 -0.509765 -0.860313 0.001338
-1.30579627 -1.49740505 1.56404757 -0.655665 -0.755050 0.001380
-0.62977004 -1.88540506 -2.09215379 -0.317711 -0.948187 0.001236
-0.75795913 -1.83230746 -1.00435519 -0.382163 -0.924094 0.001278
-0.90740520 -1.77040482 0.01188159 -0.456129 -0.889912 0.001314
-0.56518185 -1.91215849 0.69119239 -0.283219 -0.959055 0.001216
-0.63820893 -1.88190961 2.34563327 -0.321435 -0.946931 0.001241
-0.65503246 -1.87494111 -0.62263155 -0.330406 -0.943838 0.001247
-0.42160851 -1.94449425 -1.77475047 -0.212622 -0.977134 0.001162
-0.35694069 -1.95300794 -0.40293741 -0.180786 -0.983522 0.001137
-0.40666461 -1.94646168 -0.11850858 -0.205018 -0.978758 0.001158
-0.11654550 -1.98465645 1.08977675 -0.058843 -0.998267 0.001032
-0.29089361 -1.96170318 1.74451864 -0.147635 -0.989041 0.001110
-0.35897914 -1.95273948 1.41262829 -0.181191 -0.983447 0.001140
0.29974794 -1.96053743 -0.92162907 0.152643 -0.988281 0.001114
0.39648479 -1.94780171 -2.20881319 0.199666 -0.979863 0.001154
0.31285837 -1.95881140 -1.95971751 0.158034 -0.987433 0.001121
0.34808224 -1.95417404 -0.07364297 0.175987 -0.984392 0.001135
0.44081786 -1.94196522 -1.64609528 0.221267 -0.975213 0.001171
0.49255005 -1.93515456 -0.08517933 0.248404 -0.968656 0.001189
0.61889482 -1.88990974 -2.40169978 0.311788 -0.950151 0.001232
0.68836105 -1.86113584 -1.51802158 0.347682 -0.937612 0.001255
0.52260303 -1.92979503 0.34821534 0.262509 -0.964929 0.001199
0.99298114 -1.73495817 1.99492753 0.497143 -0.867668 0.001333
0.80743372 -1.81181443 1.85731554 0.406977 -0.913437 0.001292
0.63550991 -1.88302743 1.97348309 0.320681 -0.947186 0.001238
1.03238153 -1.70720351 -1.42424428 0.517259 -0.855828 0.001344
1.24667156 -1.54277289 -0.49970198 0.628881 -0.777500 0.001376
1.18886995 -1.58712566 0.21189594 0.600218 -0.799835 0.001367
1.31821823 -1.48787332 2.40347123 0.664449 -0.747332 0.001381
1.30313659 -1.49944580 -0.70414019 0.657235 -0.753685 0.001378
1.21856451 -1.56434035 0.99252808 0.615457 -0.788169 0.001371
1.43821251 -1.38293755 0.80022216 0.722131 -0.691755 0.001381
1.52739167 -1.26671708 -0.71057844 0.770137 -0.637877 0.001378
1.50388324 -1.29735386 -1.63992333 0.757597 -0.652721 0.001380
1.58955657 -1.18570197 1.68495619 0.802126 -0.597153 0.001366
1.51199913 -1.28677714 1.93127573 0.762653 -0.646807 0.001379
1.50610888 -1.29445350 2.47732258 0.758770 -0.651358 0.001377
1.76266599 -0.92608857 -0.37690496 0.885003 -0.465583 0.001319
1.81013763 -0.81148195 -2.18564177 0.912475 -0.409130 0.001291
1.84213233 -0.73423988 -2.08151197 0.929088 -0.369856 0.001271
1.86947441 -0.66823030 1.06021619 0.941713 -0.336415 0.001251
1.85789537 -0.69618416 1.38595402 0.936173 -0.351537 0.001260
1.89531612 -0.60584241 -0.81904197 0.952066 -0.305890 0.001228
1.97697878 -0.17486361 -2.08911228 0.996132 -0.087863 0.001059
1.96515679 -0.26466021 -2.17813158 0.991102 -0.133100 0.001100
1.94939685 -0.38436931 -1.04125667 0.981019 -0.193909 0.001147
1.97721493 -0.17306997 1.24257660 0.996132 -0.087863 0.001059
1.97591221 -0.18296513 0.11206865 0.995717 -0.092452 0.001063
1.96247303 -0.28504539 2.42032957 0.989726 -0.142973 0.001108
