//X Y Z Nx Ny Nz
199
-0.08796945 0.43164650 0.50000000 0.000978 0.000978 0.999999
-0.46647811 0.27254295 0.50000000 0.000978 0.000978 0.999999
-0.01802939 0.16978621 0.50000000 0.000978 0.000978 0.999999
-0.49934250 0.24332100 0.50000000 0.000978 0.000978 0.999999
0.12749475 0.26989993 0.50000000 0.000978 0.000978 0.999999
0.26752001 0.47323349 0.50000000 0.000978 0.000978 0.999999
-0.19200012 0.04956111 0.50000000 0.000978 0.000978 0.999999
-0.44468129 -0.11556506 0.50000000 0.000978 0.000978 0.999999
-0.47454718 0.15947983 0.50000000 0.000978 0.000978 0.999999
-0.36146304 -0.28075215 0.50000000 0.000978 0.000978 0.999999
-0.44202238 0.42386651 0.50000000 0.000978 0.000978 0.999999
-0.40566438 0.13031095 0.50000000 0.000978 0.000978 0.999999
-0.28544870 0.45917246 0.50000000 0.000978 0.000978 0.999999
-0.38077629 -0.06078935 0.50000000 0.000978 0.000978 0.999999
-0.49733561 -0.00745854 0.50000000 0.000978 0.000978 0.999999
-0.12385073 0.20898986 0.50000000 0.000978 0.000978 0.999999
0.45586902 -0.03190389 0.50000000 0.000978 0.000978 0.999999
0.17446256 -0.08893800 0.50000000 0.000978 0.000978 0.999999
0.05829489 -0.33066410 0.50000000 0.000978 0.000978 0.999999
0.45589402 -0.38825819 0.50000000 0.000978 0.000978 0.999999
0.36298305 -0.03555399 0.50000000 0.000978 0.000978 0.999999
0.46508974 -0.31044352 0.50000000 0.000978 0.000978 0.999999
-0.01362363 -0.47733906 0.50000000 0.000978 0.000978 0.999999
-0.03455585 -0.15621552 0.50000000 0.000978 0.000978 0.999999
0.13455577 -0.29177618 0.50000000 0.000978 0.000978 0.999999
-0.02565455 -0.14324671 0.50000000 0.000978 0.000978 0.999999
0.03497824 -0.21458149 0.50000000 0.000978 0.000978 0.999999
0.33354744 -0.33534089 0.50000000 0.000978 0.000978 0.999999
-0.03612307 -0.09709606 0.50000000 0.000978 0.000978 0.999999
0.37188697 0.28449452 0.50000000 0.000978 0.000978 0.999999
0.31632268 0.22995418 0.50000000 0.000978 0.000978 0.999999
-0.11278614 -0.24395603 0.50000000 0.000978 0.000978 0.999999
0.29492059 -0.48766926 0.50000000 0.000978 0.000978 0.999999
-0.09625524 -0.13380945 -0.49999997 0.000978 -0.000978 -0.999999
-0.47390088 0.26589799 -0.50000006 0.000978 -0.000978 -0.999999
-0.17726493 -0.30292884 -0.50000000 0.000978 -0.000978 -0.999999
-0.35360992 -0.10948357 -0.50000000 0.000978 -0.000978 -0.999999
-0.40710989 -0.29493669 -0.50000000 0.000978 -0.000978 -0.999999
0.06429935 -0.24389547 -0.49999997 0.000978 -0.000978 -0.999999
0.21273237 -0.37387174 -0.50000000 0.000978 -0.000978 -0.999999
-0.37226257 -0.08337015 -0.50000000 0.000978 -0.000978 -0.999999
-0.34743243 0.11190718 -0.50000006 0.000978 -0.000978 -0.999999
0.27639401 -0.37601417 -0.50000000 0.000978 -0.000978 -0.999999
0.01254076 -0.43510494 -0.49999997 0.000978 -0.000978 -0.999999
-0.48924753 -0.33626476 -0.50000000 0.000978 -0.000978 -0.999999
-0.00667739 -0.09190396 -0.50000000 0.000978 -0.000978 -0.999999
0.02718973 -0.42674187 -0.49999997 0.000978 -0.000978 -0.999999
-0.08506000 -0.37972796 -0.49999997 0.000978 -0.000978 -0.999999
-0.35949856 0.04124516 -0.50000006 0.000978 -0.000978 -0.999999
-0.06667283 0.00974764 -0.50000000 0.000978 -0.000978 -0.999999
0.44170681 0.46503213 -0.50000006 0.000978 -0.000978 -0.999999
0.41563869 0.12527156 -0.50000000 0.000978 -0.000978 -0.999999
-0.16774872 0.19967479 -0.50000006 0.000978 -0.000978 -0.999999
0.39040965 0.31982255 -0.50000006 0.000978 -0.000978 -0.999999
0.44268563 0.47245446 -0.50000006 0.000978 -0.000978 -0.999999
0.34237629 -0.02091438 -0.50000000 0.000978 -0.000978 -0.999999
0.41685197 -0.10939485 -0.50000000 0.000978 -0.000978 -0.999999
0.41590446 0.46026057 -0.50000006 0.000978 -0.000978 -0.999999
-0.24552792 0.27042779 -0.50000006 0.000978 -0.000978 -0.999999
0.43613201 0.08576244 -0.50000000 0.000978 -0.000978 -0.999999
0.35846394 0.41125733 -0.50000006 0.000978 -0.000978 -0.999999
-0.09974779 0.41212624 -0.50000006 0.000978 -0.000978 -0.999999
-0.06480280 0.08362687 -0.50000000 0.000978 -0.000978 -0.999999
0.13044646 0.19313651 -0.50000006 0.000978 -0.000978 -0.999999
0.03495768 0.15594679 -0.50000000 0.000978 -0.000978 -0.999999
0.01288685 0.16891867 -0.50000006 0.000978 -0.000978 -0.999999
-0.04147325 0.47831953 -0.50000006 0.000978 -0.000978 -0.999999
-0.50000000 0.03586549 0.01613754 -0.999999 0.000978 0.000978
-0.49999997 -0.11805752 -0.44957685 -0.999999 0.000978 0.000978
-0.49999997 0.49327129 -0.38897219 -0.999999 0.000978 0.000978
-0.49999997 -0.05269315 -0.16982615 -0.999999 0.000978 0.000978
-0.49999997 0.14581513 -0.42875820 -0.999999 0.000978 0.000978
-0.49999997 0.12065059 -0.21746254 -0.999999 0.000978 0.000978
-0.49999997 0.32280239 -0.23827860 -0.999999 0.000978 0.000978
-0.49999997 0.14632434 -0.38424900 -0.999999 0.000978 0.000978
-0.49999997 0.29887015 -0.34637234 -0.999999 0.000978 0.000978
-0.49999997 0.06604113 -0.16031376 -0.999999 0.000978 0.000978
-0.49999997 0.29980257 -0.32258898 -0.999999 0.000978 0.000978
-0.49999997 0.21044734 -0.09401089 -0.999999 0.000978 0.000978
-0.49999997 0.07190931 -0.42255184 -0.999999 0.000978 0.000978
-0.50000000 0.35258895 0.28014445 -0.999999 0.000978 0.000978
-0.50000000 0.24321575 0.15558308 -0.999999 0.000978 0.000978
-0.49999997 0.21937573 -0.06920674 -0.999999 0.000978 0.000978
-0.49999997 -0.33919269 -0.48728940 -0.999999 0.000978 0.000978
-0.49999997 -0.12180898 -0.00958404 -0.999999 0.000978 0.000978
-0.49999997 -0.29110330 -0.11235355 -0.999999 0.000978 0.000978
-0.50000000 0.05814579 0.08586952 -0.999999 0.000978 0.000978
-0.50000000 -0.47411761 0.11609703 -0.999999 0.000978 0.000978
-0.49999997 -0.14046103 -0.11442429 -0.999999 0.000978 0.000978
-0.49999997 -0.04914191 0.22078580 -0.999999 0.000978 0.000978
-0.50000000 -0.20847818 0.33374324 -0.999999 0.000978 0.000978
-0.49999997 -0.36519074 -0.34230572 -0.999999 0.000978 0.000978
-0.50000000 -0.38203701 0.13881756 -0.999999 0.000978 0.000978
-0.50000000 -0.32274619 0.38508153 -0.999999 0.000978 0.000978
-0.49999997 -0.29094070 -0.15586562 -0.999999 0.000978 0.000978
-0.50000000 -0.14196736 0.38422894 -0.999999 0.000978 0.000978
-0.50000000 0.21015647 0.28898162 -0.999999 0.000978 0.000978
-0.50000000 0.14609709 0.33199179 -0.999999 0.000978 0.000978
-0.50000000 0.13250861 0.25456834 -0.999999 0.000978 0.000978
-0.49999997 -0.38339493 -0.24485642 -0.999999 0.000978 0.000978
-0.49999997 -0.01929596 0.10954234 -0.999999 0.000978 0.000978
0.50000000 0.37579983 0.02520058 0.999999 0.000978 -0.000978
0.49999997 0.21303564 -0.11223078 0.999999 0.000978 -0.000978
0.50000000 0.48585904 0.29339093 0.999999 0.000978 -0.000978
0.49999997 0.49061441 -0.19936943 0.999999 0.000978 -0.000978
0.50000000 0.30764633 0.31404901 0.999999 0.000978 -0.000978
0.50000000 0.03682049 0.16251436 0.999999 0.000978 -0.000978
0.50000000 0.18018278 0.00009230 0.999999 0.000978 -0.000978
0.50000000 0.10604323 0.10066172 0.999999 0.000978 -0.000978
0.49999997 0.07085536 -0.01075011 0.999999 0.000978 -0.000978
0.49999997 0.40532342 -0.31445235 0.999999 0.000978 -0.000978
0.50000000 -0.27964026 0.36755419 0.999999 0.000978 -0.000978
0.50000000 -0.11473963 0.16543946 0.999999 0.000978 -0.000978
0.50000000 -0.06361970 0.31884342 0.999999 0.000978 -0.000978
0.50000000 -0.06534839 0.46781260 0.999999 0.000978 -0.000978
0.49999997 0.24081013 -0.07914770 0.999999 0.000978 -0.000978
0.50000000 0.40180239 0.16846690 0.999999 0.000978 -0.000978
0.50000000 0.14466372 0.41284680 0.999999 0.000978 -0.000978
0.49999997 -0.21472153 -0.30326489 0.999999 0.000978 -0.000978
0.50000000 -0.12657377 -0.01881486 0.999999 0.000978 -0.000978
0.50000000 -0.42348683 0.39732736 0.999999 0.000978 -0.000978
0.49999997 -0.43327263 -0.29159677 0.999999 0.000978 -0.000978
0.50000000 -0.46234566 0.15700988 0.999999 0.000978 -0.000978
0.49999997 -0.17068580 -0.39575824 0.999999 0.000978 -0.000978
0.49999997 -0.44989502 -0.05762647 0.999999 0.000978 -0.000978
0.50000000 -0.18091580 0.14727113 0.999999 0.000978 -0.000978
0.49999997 -0.43580589 -0.29595208 0.999999 0.000978 -0.000978
0.49999997 -0.31746590 -0.42007750 0.999999 0.000978 -0.000978
0.50000000 -0.15967947 -0.08625871 0.999999 0.000978 -0.000978
0.50000000 -0.16563699 0.15780488 0.999999 0.000978 -0.000978
0.49999997 -0.16293338 -0.44157436 0.999999 0.000978 -0.000978
0.50000000 -0.24101472 -0.24077693 0.999999 0.000978 -0.000978
0.50000000 -0.43408966 0.04478863 0.999999 0.000978 -0.000978
0.49999997 -0.34358573 -0.29263288 0.999999 0.000978 -0.000978
