//X Y Z Nx Ny Nz
201
-0.36786920 0.25471628 0.50000000 0.000978 0.000978 0.999999
-0.27107483 0.11029264 0.50000000 0.000978 0.000978 0.999999
-0.17513517 0.05513836 0.50000000 0.000978 0.000978 0.999999
-0.49961308 0.42164382 0.50000000 0.000978 0.000978 0.999999
-0.45185074 -0.10479945 0.50000000 0.000978 0.000978 0.999999
-0.25679123 0.48941755 0.50000000 0.000978 0.000978 0.999999
0.19033074 0.19307511 0.50000000 0.000978 0.000978 0.999999
-0.10045838 -0.07477979 0.50000000 0.000978 0.000978 0.999999
-0.29870641 0.38291079 0.50000000 0.000978 0.000978 0.999999
-0.42747137 0.09322831 0.50000000 0.000978 0.000978 0.999999
0.04525691 0.31825644 0.50000000 0.000978 0.000978 0.999999
-0.19929034 0.28085080 0.50000000 0.000978 0.000978 0.999999
-0.43668815 0.00706458 0.50000000 0.000978 0.000978 0.999999
-0.49944407 0.42914635 0.50000000 0.000978 0.000978 0.999999
-0.42199114 -0.16451389 0.50000000 0.000978 0.000978 0.999999
-0.08984596 0.12711512 0.50000000 0.000978 0.000978 0.999999
-0.09446657 -0.06306656 0.50000000 0.000978 0.000978 0.999999
-0.03018089 -0.41553912 0.50000000 0.000978 0.000978 0.999999
0.26536179 -0.33542454 0.50000000 0.000978 0.000978 0.999999
0.43654901 -0.34907639 0.50000000 0.000978 0.000978 0.999999
0.27670816 -0.23670426 0.50000000 0.000978 0.000978 0.999999
-0.15836689 -0.23666161 0.50000000 0.000978 0.000978 0.999999
0.40202498 -0.17989570 0.50000000 0.000978 0.000978 0.999999
-0.08161822 -0.47842690 0.50000000 0.000978 0.000978 0.999999
-0.47108740 -0.47224596 0.50000000 0.000978 0.000978 0.999999
-0.02765781 -0.18806058 0.50000000 0.000978 0.000978 0.999999
-0.17603204 -0.32384202 0.50000000 0.000978 0.000978 0.999999
-0.03276211 -0.34096149 0.50000000 0.000978 0.000978 0.999999
-0.00232967 -0.39341402 0.50000000 0.000978 0.000978 0.999999
0.49357164 -0.35893053 0.50000000 0.000978 0.000978 0.999999
0.43268409 0.19948846 0.50000000 0.000978 0.000978 0.999999
0.29496199 0.06363988 0.50000000 0.000978 0.000978 0.999999
0.24762265 -0.28730118 0.50000000 0.000978 0.000978 0.999999
0.38282180 -0.37598300 0.50000000 0.000978 0.000978 0.999999
