//X Y Z Nx Ny Nz
200
-0.12299335 0.05470224 0.50000000 0.000978 0.000978 0.999999
-0.41901031 0.02202442 0.50000000 0.000978 0.000978 0.999999
0.17643517 0.19993755 0.50000000 0.000978 0.000978 0.999999
0.09718174 0.40835026 0.50000000 0.000978 0.000978 0.999999
-0.35503024 0.26289368 0.50000000 0.000978 0.000978 0.999999
-0.17534670 0.36884364 0.50000000 0.000978 0.000978 0.999999
-0.43391189 -0.34553146 0.50000000 0.000978 0.000978 0.999999
0.11467189 0.20175298 0.50000000 0.000978 0.000978 0.999999
-0.46200362 0.36081418 0.50000000 0.000978 0.000978 0.999999
-0.40113235 -0.12754804 0.50000000 0.000978 0.000978 0.999999
-0.18500924 0.19476113 0.50000000 0.000978 0.000978 0.999999
-0.13884619 0.08050576 0.50000000 0.000978 0.000978 0.999999
-0.05691662 0.28974667 0.50000000 0.000978 0.000978 0.999999
-0.12939116 0.09535339 0.50000000 0.000978 0.000978 0.999999
0.15272141 0.48051712 0.50000000 0.000978 0.000978 0.999999
-0.45151037 0.36933815 0.50000000 0.000978 0.000978 0.999999
0.13948701 -0.41046977 0.50000000 0.000978 0.000978 0.999999
-0.04362938 -0.08341449 0.50000000 0.000978 0.000978 0.999999
0.35193062 -0.47005844 0.50000000 0.000978 0.000978 0.999999
0.29043832 -0.41093031 0.50000000 0.000978 0.000978 0.999999
0.49251980 0.46681476 0.50000000 0.000978 0.000978 0.999999
0.21000946 -0.16074383 0.50000000 0.000978 0.000978 0.999999
0.36994454 0.02262706 0.50000000 0.000978 0.000978 0.999999
0.38168901 -0.00223055 0.50000000 0.000978 0.000978 0.999999
0.17756133 -0.35167986 0.50000000 0.000978 0.000978 0.999999
0.08736425 -0.38272810 0.50000000 0.000978 0.000978 0.999999
0.31074899 -0.41900116 0.50000000 0.000978 0.000978 0.999999
0.19099829 -0.20746335 0.50000000 0.000978 0.000978 0.999999
0.38294771 -0.18846455 0.50000000 0.000978 0.000978 0.999999
0.29597077 -0.03726766 0.50000000 0.000978 0.000978 0.999999
0.08919963 -0.22672182 0.50000000 0.000978 0.000978 0.999999
0.47868916 0.40785611 0.50000000 0.000978 0.000978 0.999999
0.38627476 -0.38334858 0.50000000 0.000978 0.000978 0.999999
-0.37796596 0.34337649 -0.50000006 0.000978 -0.000978 -0.999999
