//X Y Z Nx Ny Nz
199
1.53735590 0.10673624 -2.50000000 0.000978 0.000978 -0.999999
0.44836867 0.19524117 -2.50000000 0.000978 0.000978 -0.999999
0.48816413 0.38638377 -2.50000000 0.000978 0.000978 -0.999999
1.28032851 1.33667254 -2.50000000 0.000978 0.000978 -0.999999
0.84943825 1.62602019 -2.50000000 0.000978 0.000978 -0.999999
0.63757432 1.17158616 -2.50000000 0.000978 0.000978 -0.999999
0.13106316 0.89941669 -2.50000000 0.000978 0.000978 -0.999999
-0.06473939 1.11939168 -2.50000000 0.000978 0.000978 -0.999999
-0.04697024 0.58141190 -2.50000000 0.000978 0.000978 -0.999999
-0.68286401 1.44917464 -2.50000000 0.000978 0.000978 -0.999999
-0.65121222 0.70662367 -2.50000000 0.000978 0.000978 -0.999999
-1.28418159 1.23296130 -2.50000000 0.000978 0.000978 -0.999999
-1.40653920 0.58951229 -2.50000000 0.000978 0.000978 -0.999999
-0.20251498 0.00733610 -2.50000000 0.000978 0.000978 -0.999999
-1.84310651 -0.15210719 -2.50000000 0.000978 0.000978 -0.999999
-1.41292369 -0.74594647 -2.50000000 0.000978 0.000978 -0.999999
-0.44719297 -0.26275966 -2.50000000 0.000978 0.000978 -0.999999
-0.84589118 -1.29268706 -2.50000000 0.000978 0.000978 -0.999999
-0.51430571 -0.97364819 -2.50000000 0.000978 0.000978 -0.999999
-0.49370912 -1.90248632 -2.50000000 0.000978 0.000978 -0.999999
-0.02537060 -0.97553384 -2.50000000 0.000978 0.000978 -0.999999
0.00090089 -1.04968858 -2.50000000 0.000978 0.000978 -0.999999
0.54678631 -1.76472199 -2.50000000 0.000978 0.000978 -0.999999
0.62755859 -1.08202195 -2.50000000 0.000978 0.000978 -0.999999
0.50500947 -0.30539423 -2.50000000 0.000978 0.000978 -0.999999
0.36184171 -0.24703959 -2.50000000 0.000978 0.000978 -0.999999
1.40415394 -0.54511565 -2.50000000 0.000978 0.000978 -0.999999
0.81194884 -0.08026591 -2.50000000 0.000978 0.000978 -0.999999
1.70774543 0.08368991 2.50000000 0.000978 0.000978 0.999999
1.23879421 0.59757787 2.50000000 0.000978 0.000978 0.999999
0.71721560 0.46241567 2.50000000 0.000978 0.000978 0.999999
0.82402718 1.02058458 2.50000000 0.000978 0.000978 0.999999
0.58361548 1.44567955 2.50000000 0.000978 0.000978 0.999999
0.18815486 0.90345210 2.50000000 0.000978 0.000978 0.999999
-0.33832002 1.30606055 2.50000000 0.000978 0.000978 0.999999
-0.50068796 1.79316151 2.50000000 0.000978 0.000978 0.999999
-0.35485911 0.45772445 2.50000000 0.000978 0.000978 0.999999
-1.05621803 0.96122974 2.50000000 0.000978 0.000978 0.999999
-1.55163407 0.61777997 2.50000000 0.000978 0.000978 0.999999
-0.39713198 0.22861227 2.50000000 0.000978 0.000978 0.999999
-1.54803443 0.16919500 2.50000000 0.000978 0.000978 0.999999
-1.66747642 -0.01084350 2.50000000 0.000978 0.000978 0.999999
-1.21826637 -0.43982524 2.50000000 0.000978 0.000978 0.999999
-1.35351336 -1.30444992 2.50000000 0.000978 0.000978 0.999999
-0.63889182 -0.70398492 2.50000000 0.000978 0.000978 0.999999
-0.09955190 -0.15789956 2.50000000 0.000978 0.000978 0.999999
-0.44646430 -1.16884327 2.50000000 0.000978 0.000978 0.999999
-0.37155035 -1.85198724 2.50000000 0.000978 0.000978 0.999999
0.05764219 -0.78074020 2.50000000 0.000978 0.000978 0.999999
0.31458491 -0.92172432 2.50000000 0.000978 0.000978 0.999999
1.14946735 -1.24213171 2.50000000 0.000978 0.000978 0.999999
1.39813793 -0.89259845 2.50000000 0.000978 0.000978 0.999999
1.36834741 -0.54884964 2.50000000 0.000978 0.000978 0.999999
1.83393538 -0.37319928 2.50000000 0.000978 0.000978 0.999999
1.34300232 -0.02763757 2.50000000 0.000978 0.000978 0.999999
1.98456848 0.11721391 0.66287065 0.998260 0.058965 0.001034
1.97397399 0.19768751 -0.43774939 0.995026 0.099610 0.001071
1.94294655 0.43336377 -2.49054241 0.975828 0.218539 0.001169
1.94662690 0.40540797 2.01461077 0.978855 0.204554 0.001156
1.93422818 0.49958593 0.15720582 0.967932 0.251210 0.001191
1.93409705 0.50058228 -1.94463301 0.967932 0.251210 0.001191
1.84937561 0.71675271 -1.06874275 0.931838 0.362873 0.001264
1.92868972 0.52527171 -1.17139649 0.964763 0.263117 0.001201
1.85463405 0.70405769 -1.36252975 0.935026 0.354578 0.001262
1.88728607 0.62522888 1.54020858 0.948930 0.315485 0.001237
1.81414390 0.80180973 0.51867139 0.914819 0.403862 0.001290
1.79729342 0.84249026 1.59353375 0.905318 0.424733 0.001299
1.63071275 1.13206625 -1.67005706 0.821210 0.570625 0.001362
1.63727069 1.12351978 -2.16132355 0.824239 0.566240 0.001358
1.69026911 1.05445087 -0.79381871 0.848073 0.529877 0.001348
1.42362833 1.40194392 1.17434323 0.712619 0.701550 0.001384
1.54012012 1.25012898 1.79967451 0.776155 0.630540 0.001374
1.50395906 1.29725492 0.54682517 0.757597 0.652721 0.001380
1.38839972 1.43402123 -0.38754964 0.695951 0.718088 0.001384
1.09019756 1.66283977 -1.85935950 0.548745 0.835989 0.001355
1.24405169 1.54478335 -2.09461474 0.627537 0.778585 0.001373
1.08908463 1.66369390 -0.84732175 0.547504 0.836802 0.001352
1.37830436 1.44176757 2.15666890 0.691755 0.722131 0.001381
1.04301691 1.69904280 -0.17211390 0.523571 0.851981 0.001346
0.94221419 1.75598657 0.60686398 0.472993 0.881065 0.001325
0.95883417 1.74910235 -2.30859709 0.481358 0.876523 0.001326
0.96392173 1.74699497 -0.55969250 0.482479 0.875906 0.001329
0.84085405 1.79797125 2.26824307 0.424733 0.905318 0.001299
0.54626888 1.91999245 2.21946073 0.274561 0.961569 0.001210
0.83833802 1.79901350 1.07717586 0.422600 0.906315 0.001300
0.30770230 1.95949018 -1.12563539 0.155160 0.987889 0.001116
0.41812682 1.94495249 -2.21810365 0.210402 0.977614 0.001162
0.36856300 1.95147777 -2.18831754 0.186011 0.982547 0.001141
0.11611723 1.98471284 -0.45446491 0.058843 0.998267 0.001032
0.05347493 1.99295986 1.86528635 0.025067 0.999685 0.001003
0.04952282 1.99348021 -0.19865704 0.025017 0.999686 0.001001
-0.17701085 1.97669613 -1.10340369 -0.090153 0.995927 0.001061
-0.13004972 1.98287868 -0.39950252 -0.065552 0.997849 0.001041
-0.32097816 1.95774245 -1.60870373 -0.162760 0.986665 0.001122
-0.43619579 1.94257379 -0.82856274 -0.220763 0.975327 0.001168
-0.44397527 1.94154954 0.39912701 -0.224003 0.974588 0.001173
