//X Y Z Nx Ny Nz
204
1.42761517 0.20540756 -2.50000000 0.000978 0.000978 -0.999999
1.31931615 0.11780269 -2.50000000 0.000978 0.000978 -0.999999
0.29299295 0.11304863 -2.50000000 0.000978 0.000978 -0.999999
1.23686218 0.89489681 -2.50000000 0.000978 0.000978 -0.999999
0.69056088 1.18907273 -2.50000000 0.000978 0.000978 -0.999999
0.48225263 1.67889535 -2.50000000 0.000978 0.000978 -0.999999
0.10789221 0.51355088 -2.50000000 0.000978 0.000978 -0.999999
-0.06469391 1.42292035 -2.50000000 0.000978 0.000978 -0.999999
-0.45909864 1.78743243 -2.50000000 0.000978 0.000978 -0.999999
-0.30410811 0.90917176 -2.50000000 0.000978 0.000978 -0.999999
-0.71541977 0.94743538 -2.50000000 0.000978 0.000978 -0.999999
-0.15367688 0.14518793 -2.50000000 0.000978 0.000978 -0.999999
-1.29844904 1.15282297 -2.50000000 0.000978 0.000978 -0.999999
-1.45729983 0.59873867 -2.50000000 0.000978 0.000978 -0.999999
-1.47061455 0.43493348 -2.50000000 0.000978 0.000978 -0.999999
-1.30827940 0.04640679 -2.50000000 0.000978 0.000978 -0.999999
-1.37056220 0.33137321 -2.50000000 0.000978 0.000978 -0.999999
-0.38772449 -0.06370511 -2.50000000 0.000978 0.000978 -0.999999
-1.68079913 -0.81781685 -2.50000000 0.000978 0.000978 -0.999999
-0.50926965 -0.44838893 -2.50000000 0.000978 0.000978 -0.999999
-1.25180924 -1.25755870 -2.50000000 0.000978 0.000978 -0.999999
-0.45490658 -1.21870232 -2.50000000 0.000978 0.000978 -0.999999
-0.05100536 -0.65369886 -2.50000000 0.000978 0.000978 -0.999999
0.03734483 -1.19302022 -2.50000000 0.000978 0.000978 -0.999999
0.00843113 -1.67530811 -2.50000000 0.000978 0.000978 -0.999999
0.53477108 -1.87308490 -2.50000000 0.000978 0.000978 -0.999999
0.33553061 -0.51427579 -2.50000000 0.000978 0.000978 -0.999999
0.92837822 -0.66675293 -2.50000000 0.000978 0.000978 -0.999999
0.89095140 -0.26445597 -2.50000000 0.000978 0.000978 -0.999999
1.85750246 -0.17082526 -2.50000000 0.000978 0.000978 -0.999999
1.41806805 -0.13202724 -2.50000000 0.000978 0.000978 -0.999999
1.44697702 0.18377088 2.50000000 0.000978 0.000978 0.999999
1.71756351 0.59191632 2.50000000 0.000978 0.000978 0.999999
0.84404439 0.63855565 2.50000000 0.000978 0.000978 0.999999
0.12596175 0.19352277 2.50000000 0.000978 0.000978 0.999999
0.88299298 1.54940951 2.50000000 0.000978 0.000978 0.999999
0.30185059 1.57191014 2.50000000 0.000978 0.000978 0.999999
0.09646448 1.16757560 2.50000000 0.000978 0.000978 0.999999
-0.02598455 1.95240712 2.50000000 0.000978 0.000978 0.999999
-0.51644886 1.78285825 2.50000000 0.000978 0.000978 0.999999
-0.74881107 1.57494807 2.50000000 0.000978 0.000978 0.999999
-0.46703491 0.75182253 2.50000000 0.000978 0.000978 0.999999
-1.21899080 1.12049639 2.50000000 0.000978 0.000978 0.999999
-1.44966245 0.40419123 2.50000000 0.000978 0.000978 0.999999
-1.82439137 0.22923356 2.50000000 0.000978 0.000978 0.999999
-1.28235853 -0.11837968 2.50000000 0.000978 0.000978 0.999999
-1.36739683 -0.17602947 2.50000000 0.000978 0.000978 0.999999
-1.86624098 -0.61012447 2.50000000 0.000978 0.000978 0.999999
-1.35198951 -1.27545309 2.50000000 0.000978 0.000978 0.999999
-0.65042269 -1.11888993 2.50000000 0.000978 0.000978 0.999999
-0.34652412 -0.76853311 2.50000000 0.000978 0.000978 0.999999
-0.05799235 -0.57843614 2.50000000 0.000978 0.000978 0.999999
0.27565694 -1.47915292 2.50000000 0.000978 0.000978 0.999999
0.54557985 -1.56517005 2.50000000 0.000978 0.000978 0.999999
0.69954437 -1.25422597 2.50000000 0.000978 0.000978 0.999999
0.42720038 -0.49391836 2.50000000 0.000978 0.000978 0.999999
1.20554733 -0.88574529 2.50000000 0.000978 0.000978 0.999999
1.53383517 -1.16831672 2.50000000 0.000978 0.000978 0.999999
1.38242102 -0.73428404 2.50000000 0.000978 0.000978 0.999999
1.32838166 -0.11825047 2.50000000 0.000978 0.000978 0.999999
1.96263599 0.28380796 -2.16509628 0.989726 0.142973 0.001108
1.95599580 0.33424523 -1.95541525 0.985368 0.170436 0.001129
1.96353531 0.27697694 -0.98052907 0.990081 0.140492 0.001106
1.98690641 0.09945550 1.58444786 0.998734 0.050296 0.001026
1.93976617 0.45752144 2.30614805 0.973308 0.229498 0.001177
1.95121503 0.37055859 1.26260531 0.982468 0.186429 0.001144
1.90796566 0.57530379 -1.19582951 0.957321 0.289025 0.001220
1.81754458 0.79359972 -1.18601251 0.916186 0.400751 0.001289
1.89309013 0.61121649 -1.40889978 0.951115 0.308835 0.001230
1.89528251 0.60592383 2.33213425 0.952066 0.305890 0.001228
1.84595358 0.72501439 1.40936220 0.930643 0.365926 0.001266
1.90163243 0.59059370 1.82887399 0.954848 0.297091 0.001223
1.67461395 1.07485306 -0.30634856 0.840871 0.541234 0.001350
1.65583420 1.09932745 -1.02532995 0.832674 0.553762 0.001354
1.60381830 1.16711581 -0.87956214 0.808912 0.587928 0.001364
1.62131155 1.14431822 2.38322902 0.816854 0.576843 0.001364
1.54458642 1.24430847 0.91183782 0.778585 0.627537 0.001373
1.50308537 1.29839349 0.07758379 0.756234 0.654300 0.001377
1.13144600 1.63118875 -2.35258293 0.570625 0.821210 0.001362
1.36728013 1.45022690 -0.76311529 0.686096 0.727510 0.001380
1.37044358 1.44779944 -1.30660188 0.687475 0.726206 0.001383
1.31583965 1.48969865 1.52116871 0.661530 0.749918 0.001381
1.16730058 1.60367656 0.59605467 0.589227 0.807966 0.001367
1.29330397 1.50699067 1.57766271 0.651358 0.758770 0.001377
0.56775737 1.91109157 -2.16749096 0.285453 0.958392 0.001215
0.72582543 1.84561765 -2.03412127 0.366791 0.930303 0.001269
0.80490601 1.81286144 -0.72627163 0.406019 0.913864 0.001289
0.70830125 1.85287642 0.80392051 0.357624 0.933865 0.001264
0.57169914 1.90945876 1.24576116 0.288352 0.957524 0.001217
0.67526227 1.86656165 -0.26015067 0.341642 0.939829 0.001251
0.09858441 1.98702109 -2.03231502 0.048149 0.998840 0.001024
0.25479519 1.96645558 -1.36277831 0.128215 0.991746 0.001096
0.46715862 1.93849742 -0.48683834 0.235025 0.971989 0.001181
0.13105398 1.98274648 1.90538442 0.065416 0.997858 0.001038
0.19316119 1.97456992 1.71697247 0.097074 0.995277 0.001067
0.38058493 1.94989502 1.92661512 0.191699 0.981453 0.001148
-0.12453894 1.98360419 1.26188850 -0.063348 0.997991 0.001038
-0.09104823 1.98801327 1.56598425 -0.046011 0.998940 0.001022
-0.12089965 1.98408329 -2.31340861 -0.061152 0.998128 0.001036
-0.47850755 1.93700337 0.92471659 -0.240583 0.970628 0.001185
-0.32288703 1.95749116 1.34165633 -0.163122 0.986605 0.001125
-0.26926592 1.96455050 1.65667224 -0.137718 0.990471 0.001102
-0.66540545 1.87064445 -1.34392715 -0.335625 0.941995 0.001248
-0.70582414 1.85390246 -1.29066098 -0.356781 0.934187 0.001261
-0.62615985 1.88690054 -0.40669942 -0.315485 0.948930 0.001237
-0.90382248 1.77188885 0.36143398 -0.454044 0.890978 0.001316
-0.99854183 1.73265481 1.26610506 -0.500299 0.865851 0.001334
-0.94047862 1.75670540 -1.41501188 -0.471891 0.881656 0.001322
-1.24411392 1.54473555 -2.16267467 -0.627537 0.778585 0.001373
-1.16923857 1.60218954 -0.81642032 -0.589227 0.807966 0.001367
-1.25120938 1.53929114 -1.39977837 -0.630540 0.776155 0.001374
-1.35771227 1.45756865 -0.58868837 -0.681775 0.731560 0.001383
-1.36620700 1.45105028 2.05129719 -0.686096 0.727510 0.001380
-1.40274298 1.42301512 2.29840374 -0.701550 0.712619 0.001384
-1.48734832 1.31890249 0.06081700 -0.748548 0.663079 0.001379
-1.56107461 1.22282052 -2.35119581 -0.787127 0.616789 0.001374
-1.42050207 1.40601814 0.98012733 -0.711237 0.702951 0.001381
-1.68930817 1.05570352 -1.23457146 -0.848073 0.529877 0.001348
-1.49524915 1.30860579 2.20433354 -0.752490 0.658602 0.001381
-1.57152331 1.20920360 2.01963687 -0.792878 0.609379 0.001369
-1.76256692 0.92632771 0.20167828 -0.885003 0.465583 0.001319
-1.75786042 0.93769014 -0.97326112 -0.881656 0.471891 0.001322
-1.90967870 0.57116830 -2.20758581 -0.957524 0.288352 0.001217
-1.82126522 0.78461725 2.41338515 -0.917945 0.396706 0.001284
-1.92947340 0.52337968 1.01325274 -0.964929 0.262509 0.001199
-1.82828283 0.76767540 1.43570685 -0.921899 0.387428 0.001279
-1.95637071 0.33139777 -0.21996546 -0.985809 0.167869 0.001127
-1.95502961 0.34158427 -0.49380040 -0.984919 0.173011 0.001131
-1.94516885 0.41648430 1.50048923 -0.977717 0.209925 0.001160
-1.99502516 0.03778753 1.87501466 -0.999821 0.018902 0.000995
-1.95593929 0.33467427 2.17740512 -0.985745 0.168243 0.001129
-1.99675214 0.02466947 2.15729761 -0.999940 0.010880 0.000989
-1.98366153 -0.12410327 0.78625870 -0.997991 -0.063348 0.001038
-1.95010364 -0.37900060 -1.57469153 -0.981453 -0.191699 0.001148
-1.97779679 -0.16865002 -0.17145348 -0.996315 -0.085761 0.001059
-1.97698367 -0.17482585 2.12804914 -0.996116 -0.088049 0.001061
-1.96803451 -0.24280217 0.52780914 -0.992361 -0.123363 0.001092
-1.94985342 -0.38090092 0.82634497 -0.981453 -0.191699 0.001148
-1.90539312 -0.58151460 0.89719057 -0.956436 -0.291939 0.001222
-1.74453938 -0.96984971 -2.37300301 -0.874156 -0.485642 0.001331
-1.88250649 -0.63676763 0.77211380 -0.946931 -0.321435 0.001241
-1.82548225 -0.77443630 1.14907837 -0.920203 -0.391439 0.001283
-1.81139410 -0.80844802 1.16891503 -0.912475 -0.409130 0.001291
-1.85014772 -0.71488845 0.98685122 -0.932691 -0.360674 0.001266
-1.63397944 -1.12780917 -1.55257678 -0.822094 -0.569351 0.001359
-1.46200562 -1.35192955 -2.09159875 -0.732842 -0.680398 0.001380
-1.66642523 -1.08552492 -1.37142062 -0.838040 -0.545606 0.001354
-1.48134434 -1.32672691 1.78746843 -0.743362 -0.668888 0.001379
-1.45679045 -1.35872614 2.38562107 -0.730182 -0.683251 0.001380
-1.66582334 -1.08630931 2.33750701 -0.836802 -0.547504 0.001352
-1.34789014 -1.46510530 -0.62406349 -0.676037 -0.736866 0.001382
-1.37061894 -1.44766486 -0.24395919 -0.686096 -0.727510 0.001380
