//X Y Z Nx Ny Nz
201
1.85322332 0.15713465 -2.50000000 0.000978 0.000978 -0.999999
1.74552703 0.64649200 -2.50000000 0.000978 0.000978 -0.999999
0.46009699 0.31875575 -2.50000000 0.000978 0.000978 -0.999999
0.90617710 0.91014034 -2.50000000 0.000978 0.000978 -0.999999
0.64788961 1.10131288 -2.50000000 0.000978 0.000978 -0.999999
0.24391213 0.62799942 -2.50000000 0.000978 0.000978 -0.999999
0.42487657 1.77396607 -2.50000000 0.000978 0.000978 -0.999999
-0.00672536 0.99478263 -2.50000000 0.000978 0.000978 -0.999999
-0.50478745 1.06924772 -2.50000000 0.000978 0.000978 -0.999999
-0.60199583 0.72065079 -2.50000000 0.000978 0.000978 -0.999999
-0.98722863 1.14331031 -2.50000000 0.000978 0.000978 -0.999999
-0.83444005 0.74147856 -2.50000000 0.000978 0.000978 -0.999999
-0.50032479 0.24396499 -2.50000000 0.000978 0.000978 -0.999999
-0.27508676 0.07777938 -2.50000000 0.000978 0.000978 -0.999999
-0.56423581 0.08422843 -2.50000000 0.000978 0.000978 -0.999999
-1.32361972 -0.32311890 -2.50000000 0.000978 0.000978 -0.999999
-1.48513722 -0.60522413 -2.50000000 0.000978 0.000978 -0.999999
-1.54577875 -0.45514134 -2.50000000 0.000978 0.000978 -0.999999
-1.32241464 -1.21080291 -2.50000000 0.000978 0.000978 -0.999999
-0.58779258 -0.64403749 -2.50000000 0.000978 0.000978 -0.999999
-0.24738699 -0.85472053 -2.50000000 0.000978 0.000978 -0.999999
-0.17583568 -0.88721311 -2.50000000 0.000978 0.000978 -0.999999
0.25191459 -1.17653000 -2.50000000 0.000978 0.000978 -0.999999
0.95903760 -1.72459483 -2.50000000 0.000978 0.000978 -0.999999
0.46739474 -0.76191515 -2.50000000 0.000978 0.000978 -0.999999
1.35523987 -1.26344812 -2.50000000 0.000978 0.000978 -0.999999
1.55588388 -0.80733895 -2.50000000 0.000978 0.000978 -0.999999
1.92630243 -0.00171232 -2.50000000 0.000978 0.000978 -0.999999
1.83376980 0.31675112 2.50000000 0.000978 0.000978 0.999999
1.48295009 0.80044198 2.50000000 0.000978 0.000978 0.999999
1.61593723 0.85644579 2.50000000 0.000978 0.000978 0.999999
0.26235694 0.17981070 2.50000000 0.000978 0.000978 0.999999
1.25304914 1.28828692 2.50000000 0.000978 0.000978 0.999999
0.55804497 0.77286559 2.50000000 0.000978 0.000978 0.999999
0.84460026 1.54861593 2.50000000 0.000978 0.000978 0.999999
0.16825947 1.43585026 2.50000000 0.000978 0.000978 0.999999
-0.24745844 1.17384207 2.50000000 0.000978 0.000978 0.999999
-0.33746743 1.34801018 2.50000000 0.000978 0.000978 0.999999
-0.60898125 1.58488345 2.50000000 0.000978 0.000978 0.999999
-1.18183672 1.54891205 2.50000000 0.000978 0.000978 0.999999
-1.64733756 0.98417521 2.50000000 0.000978 0.000978 0.999999
-0.49322873 0.25639397 2.50000000 0.000978 0.000978 0.999999
-1.58287430 0.27844548 2.50000000 0.000978 0.000978 0.999999
-1.84183240 -0.03524146 2.50000000 0.000978 0.000978 0.999999
-0.82317549 -0.01668381 2.50000000 0.000978 0.000978 0.999999
-1.57437301 -0.47474456 2.50000000 0.000978 0.000978 0.999999
-1.39146686 -1.08914828 2.50000000 0.000978 0.000978 0.999999
-1.33287954 -1.46147788 2.50000000 0.000978 0.000978 0.999999
-0.66240156 -1.15899968 2.50000000 0.000978 0.000978 0.999999
-0.29455367 -0.66442841 2.50000000 0.000978 0.000978 0.999999
-0.01025851 -0.34856862 2.50000000 0.000978 0.000978 0.999999
0.39410663 -1.90327919 2.50000000 0.000978 0.000978 0.999999
0.92668945 -1.70159614 2.50000000 0.000978 0.000978 0.999999
1.00992298 -1.20048535 2.50000000 0.000978 0.000978 0.999999
